contig_name,plasmid_score,chromosome_score,predicted_label
411,0.68111545,0.3690326,Plasmid
198,0.7199717,0.42086175,Plasmid
612,0.82501036,0.5241923,Ambiguous
274,0.6352621,0.35447463,Plasmid
178,0.6358208,0.3920082,Plasmid
20,0.28349993,0.65389335,Chromosome
21,0.26170626,0.6364626,Chromosome
106,0.71164477,0.41238862,Plasmid
538,0.694601,0.27421054,Plasmid
558,0.7200591,0.3404631,Plasmid
529,0.82288384,0.6961475,Ambiguous
434,0.6771276,0.3177267,Plasmid
417,0.67760396,0.3468722,Plasmid
9,0.23133288,0.68080246,Chromosome
122,0.6281192,0.39035243,Plasmid
299,0.6127105,0.34163165,Plasmid
349,0.6381396,0.3544208,Plasmid
392,0.66568,0.3625345,Plasmid
68,0.7582154,0.42367682,Plasmid
87,0.71568775,0.4274433,Plasmid
330,0.7685661,0.4284819,Plasmid
458,0.94440514,0.99178845,Ambiguous
542,0.74931854,0.29992,Plasmid
221,0.7205881,0.40959823,Plasmid
421,0.66041857,0.33154464,Plasmid
425,0.6660092,0.33151692,Plasmid
597,0.8803316,0.812086,Ambiguous
576,0.97496575,0.97826207,Ambiguous
551,0.58536524,0.41009146,Plasmid
539,0.7541355,0.6858007,Ambiguous
570,0.89537317,0.58111864,Ambiguous
545,0.95738596,0.9336868,Ambiguous
104,0.43208447,0.5019111,Chromosome
50,0.2024403,0.7407552,Chromosome
462,0.69145495,0.300223,Plasmid
239,0.65248364,0.38141894,Plasmid
616,0.3588554,0.8228063,Chromosome
609,0.3858708,0.85572237,Chromosome
583,0.7296052,0.27704483,Plasmid
321,0.6422001,0.3506427,Plasmid
560,0.75264525,0.5521314,Ambiguous
317,0.64024544,0.35991818,Plasmid
595,0.66921955,0.5246911,Ambiguous
562,0.6763689,0.39586288,Plasmid
543,0.6774714,0.39667854,Plasmid
441,0.6644291,0.34259295,Plasmid
115,0.6348226,0.37354216,Plasmid
40,0.43179128,0.47661775,not_labelled
617,0.72185415,0.2818046,Plasmid
432,0.697866,0.29630688,Plasmid
293,0.6299513,0.36585873,Plasmid
531,0.99484295,0.99120283,Ambiguous
608,0.9999887,0.6088675,Ambiguous
619,0.7460263,0.27034298,Plasmid
535,0.9765926,0.8979216,Ambiguous
395,0.6514645,0.31565812,Plasmid
58,0.65533584,0.4307706,Plasmid
528,0.9195714,0.95023555,Ambiguous
110,0.637659,0.40514827,Plasmid
431,0.98619276,0.8596866,Ambiguous
577,0.6890603,0.6096051,Ambiguous
592,0.77336437,0.6145138,Ambiguous
350,0.7232585,0.41112268,Plasmid
22,0.68039143,0.26593608,Plasmid
266,0.7334958,0.4389182,Plasmid
518,0.51814777,0.5123393,Ambiguous
49,0.22321983,0.7030337,Chromosome
39,0.614389,0.36745602,Plasmid
126,0.5720083,0.3926914,Plasmid
173,0.5975903,0.36892682,Plasmid
14,0.62996,0.3667814,Plasmid
30,0.35604602,0.56997764,Chromosome
45,0.3462185,0.5917825,Chromosome
148,0.7260378,0.40886876,Plasmid
311,0.7006519,0.39189482,Plasmid
585,0.6981396,0.380046,Plasmid
618,0.9531216,0.92194873,Ambiguous
568,0.9925452,0.9997769,Ambiguous
226,0.63195103,0.36357084,Plasmid
362,0.64732397,0.35367042,Plasmid
452,0.6681489,0.32931435,Plasmid
582,0.7792158,0.5209254,Ambiguous
555,0.58922243,0.4151544,Plasmid
389,0.66458994,0.36115357,Plasmid
622,0.82927257,0.6831003,Ambiguous
218,0.7663195,0.42274138,Plasmid
416,0.64572895,0.30050835,Plasmid
163,0.58334893,0.37339097,Plasmid
390,0.65201235,0.3544273,Plasmid
540,0.7157593,0.28885663,Plasmid
477,0.6673764,0.30825835,Plasmid
472,0.694205,0.32648847,Plasmid
448,0.68314064,0.32345358,Plasmid
445,0.6658259,0.28355888,Plasmid
436,0.65792686,0.31601596,Plasmid
401,0.66941434,0.36492887,Plasmid
366,0.6305597,0.34143057,Plasmid
363,0.691201,0.38468695,Plasmid
341,0.6284178,0.34369618,Plasmid
319,0.65746576,0.32487217,Plasmid
312,0.6388023,0.37398502,Plasmid
260,0.67366725,0.39827514,Plasmid
259,0.6494248,0.37614033,Plasmid
253,0.69575495,0.312018,Plasmid
242,0.6400024,0.35313317,Plasmid
235,0.6224804,0.36513245,Plasmid
228,0.6506643,0.3233481,Plasmid
224,0.6209074,0.37382928,Plasmid
222,0.6524892,0.383057,Plasmid
208,0.62381196,0.37124738,Plasmid
186,0.6123672,0.36329246,Plasmid
164,0.62026584,0.37644884,Plasmid
156,0.65055776,0.3984602,Plasmid
79,0.48868448,0.45520616,not_labelled
33,0.113320105,0.84274095,Chromosome
32,0.11659063,0.8459929,Chromosome
48,0.455737,0.47121197,not_labelled
52,0.43543172,0.5030455,Chromosome
82,0.5684445,0.5555704,Ambiguous
88,0.36825225,0.557301,Chromosome
98,0.51652306,0.45129076,Plasmid
102,0.5116519,0.43642524,Plasmid
134,0.59306204,0.37824473,Plasmid
137,0.74280965,0.42228636,Plasmid
150,0.5277302,0.4220572,Plasmid
158,0.6608608,0.30626953,Plasmid
185,0.6292606,0.38173488,Plasmid
202,0.6398766,0.35050294,Plasmid
203,0.6425861,0.36274952,Plasmid
229,0.6235461,0.35291758,Plasmid
243,0.61270237,0.3642678,Plasmid
302,0.64505893,0.36254504,Plasmid
314,0.62878054,0.36130682,Plasmid
339,0.6460061,0.35195416,Plasmid
343,0.62779444,0.35553876,Plasmid
359,0.7450388,0.4156092,Plasmid
361,0.63033104,0.34533504,Plasmid
414,0.6574449,0.35850015,Plasmid
446,0.6571874,0.34652883,Plasmid
491,0.6844266,0.31589007,Plasmid
575,0.72309923,0.2821129,Plasmid
304,0.62829226,0.34700993,Plasmid
544,0.9433359,0.93308574,Ambiguous
486,0.93637437,0.8457191,Ambiguous
504,0.7874653,0.365808,Plasmid
133,0.5719684,0.41406354,Plasmid
62,0.56182355,0.42333502,Plasmid
27,0.1579937,0.77831036,Chromosome
35,0.11923829,0.8344714,Chromosome
295,0.64948326,0.3827072,Plasmid
348,0.6315753,0.3454428,Plasmid
356,0.6238383,0.34770924,Plasmid
482,0.76098293,0.38972437,Plasmid
523,0.7003115,0.3004902,Plasmid
610,0.60472184,0.76254183,Ambiguous
530,0.76879793,0.6592345,Ambiguous
494,0.64294964,0.64132,Ambiguous
108,0.5756754,0.40323147,Plasmid
377,0.7022231,0.38707352,Plasmid
615,0.1340521,0.8892688,Chromosome
584,0.23046559,0.94427055,Chromosome
254,0.6170738,0.35538456,Plasmid
141,0.53507245,0.42034245,Plasmid
103,0.5744766,0.85105443,Ambiguous
515,0.7292319,0.4521475,Plasmid
495,0.9725423,0.9678834,Ambiguous
611,0.87681806,0.69258755,Ambiguous
83,0.4396333,0.48457524,not_labelled
479,0.6672527,0.66730297,Ambiguous
554,0.99092674,0.9956216,Ambiguous
170,0.6469912,0.39813143,Plasmid
37,0.5548227,0.3835685,Plasmid
56,0.7579034,0.41020313,Plasmid
131,0.69357485,0.4455713,Plasmid
473,0.67390066,0.31969053,Plasmid
423,0.656806,0.31107795,Plasmid
459,0.7404835,0.39912271,Plasmid
439,0.6894811,0.27848926,Plasmid
244,0.6538344,0.3901308,Plasmid
61,0.27900505,0.535955,Chromosome
57,0.7341467,0.414217,Plasmid
381,0.67915034,0.31720942,Plasmid
596,0.98707634,0.9166279,Ambiguous
526,0.7513179,0.33679476,Plasmid
328,0.634332,0.35035795,Plasmid
403,0.6746907,0.37069845,Plasmid
207,0.6122128,0.36336234,Plasmid
67,0.3870572,0.56551415,Chromosome
505,0.68831426,0.30428624,Plasmid
28,0.68711334,0.4000406,Plasmid
8,0.051687066,0.94207436,Chromosome
159,0.73482955,0.42330062,Plasmid
11,0.31252387,0.61807746,Chromosome
364,0.6442986,0.35082656,Plasmid
118,0.575878,0.37451777,Plasmid
536,0.7337452,0.2979899,Plasmid
346,0.6789072,0.3782638,Plasmid
183,0.605541,0.36494505,Plasmid
152,0.7444303,0.30410928,Plasmid
301,0.65201324,0.37581065,Plasmid
344,0.6641545,0.37181735,Plasmid
438,0.6712016,0.36135867,Plasmid
409,0.7129341,0.32589996,Plasmid
175,0.5590432,0.400823,Plasmid
564,0.58923274,0.4472697,Plasmid
442,0.7238224,0.38557717,Plasmid
240,0.927184,0.7781014,Ambiguous
590,0.75875384,0.2845349,Plasmid
587,0.25423047,0.8817842,Chromosome
489,0.67125225,0.306291,Plasmid
138,0.71088666,0.406927,Plasmid
572,0.36870396,0.6796142,Chromosome
613,0.41675764,0.8384632,Chromosome
506,0.81093293,0.68538344,Ambiguous
447,0.6708357,0.3350639,Plasmid
574,0.79600775,0.4635633,Plasmid
256,0.61636925,0.35107073,Plasmid
567,0.99999845,0.44584224,Plasmid
15,0.5384884,0.4174005,Plasmid
65,0.676335,0.41184577,Plasmid
355,0.6707547,0.35540673,Plasmid
433,0.9718731,0.9793723,Ambiguous
326,0.7598079,0.4259683,Plasmid
593,0.7931377,0.5812139,Ambiguous
483,0.755348,0.32627958,Plasmid
512,0.72899437,0.33914506,Plasmid
38,0.30167925,0.6049011,Chromosome
308,0.63421875,0.34766078,Plasmid
476,0.7078052,0.29749689,Plasmid
267,0.64000875,0.37123793,Plasmid
153,0.5407193,0.40855992,Plasmid
322,0.6844408,0.38136,Plasmid
451,0.6633187,0.30331418,Plasmid
119,0.5644123,0.38630772,Plasmid
132,0.6630931,0.434198,Plasmid
297,0.64148235,0.36236033,Plasmid
129,0.65771323,0.3637663,Plasmid
557,0.9523457,0.8582912,Ambiguous
382,0.640397,0.3263797,Plasmid
294,0.64197516,0.37017733,Plasmid
54,0.7682853,0.40999177,Plasmid
623,0.78353363,0.5777966,Ambiguous
513,0.69890136,0.29280424,Plasmid
541,0.119014114,0.88497007,Chromosome
160,0.51546675,0.43219227,Plasmid
114,0.43680894,0.50637853,Chromosome
345,0.6820506,0.37885275,Plasmid
307,0.74309653,0.41554123,Plasmid
275,0.61166084,0.34990755,Plasmid
166,0.6393638,0.35408145,Plasmid
547,0.7494223,0.31210324,Plasmid
484,0.6830006,0.3146711,Plasmid
289,0.7238187,0.40442565,Plasmid
223,0.7159145,0.40737212,Plasmid
315,0.7598265,0.40570492,Plasmid
407,0.65744895,0.3570377,Plasmid
192,0.7295967,0.41560936,Plasmid
374,0.6626506,0.36156884,Plasmid
461,0.93965024,0.92936444,Ambiguous
534,0.7721669,0.30567613,Plasmid
492,0.7222681,0.6164865,Ambiguous
296,0.73872966,0.40862766,Plasmid
216,0.6120625,0.36710536,Plasmid
532,0.71186495,0.27576688,Plasmid
351,0.65775543,0.35747966,Plasmid
12,0.35773557,0.57114005,Chromosome
213,0.669608,0.37304845,Plasmid
292,0.7181976,0.40644982,Plasmid
586,0.8291134,0.5435331,Ambiguous
109,0.6143874,0.4162569,Plasmid
516,0.7322981,0.75929964,Ambiguous
181,0.6620991,0.3653272,Plasmid
31,0.122255996,0.825524,Chromosome
95,0.5462202,0.40932646,Plasmid
553,0.87928486,0.803988,Ambiguous
405,0.75617665,0.3925577,Plasmid
154,0.75106746,0.43910784,Plasmid
520,0.53932035,0.44269022,Plasmid
607,0.8561014,0.9337981,Ambiguous
92,0.6603671,0.43489644,Plasmid
487,0.67397493,0.30484223,Plasmid
437,0.81387436,0.4561031,Plasmid
76,0.5500907,0.3909463,Plasmid
435,0.64626396,0.32065624,Plasmid
511,0.7176374,0.35985106,Plasmid
298,0.624337,0.3571221,Plasmid
614,0.6764386,0.46377653,Plasmid
424,0.8478431,0.6608985,Ambiguous
331,0.63639563,0.36924478,Plasmid
620,0.7821155,0.29640883,Plasmid
591,0.99460816,0.99666387,Ambiguous
571,0.99738437,0.99581945,Ambiguous
566,0.74691033,0.7237137,Ambiguous
63,0.3971875,0.5467773,Chromosome
561,0.558037,0.43509278,Plasmid
579,0.77774066,0.31803706,Plasmid
598,0.7949569,0.3364572,Plasmid
370,0.64470714,0.3496078,Plasmid
470,0.65921193,0.29598948,Plasmid
589,0.71388036,0.6896131,Ambiguous
418,0.8705469,0.8146753,Ambiguous
478,0.6834457,0.3035876,Plasmid
112,0.6556928,0.36141855,Plasmid
51,0.22228518,0.7250869,Chromosome
44,0.6890641,0.4308477,Plasmid
