contig_name,plasmid_score,chromosome_score,predicted_label
234,0.73813206,0.7239721,Ambiguous
235,0.663818,0.3827587,Plasmid
281,0.99159837,0.079627745,Plasmid
233,0.8574331,0.6329319,Ambiguous
277,0.7375692,0.2642983,Plasmid
51,0.023070622,0.9790082,Chromosome
262,0.9623532,0.9979746,Ambiguous
280,0.6859487,0.8372834,Ambiguous
141,0.655715,0.8870953,Ambiguous
84,0.5602338,0.50615996,Ambiguous
169,0.77377087,0.9853956,Ambiguous
4,0.00010669835,0.99989414,Chromosome
15,0.0042724716,0.9970294,Chromosome
43,0.07441992,0.93590385,Chromosome
66,0.47282988,0.5087091,Chromosome
136,0.51993126,0.52501535,Ambiguous
198,0.95577884,0.30657783,Plasmid
271,0.9336846,0.26345718,Plasmid
190,0.78322804,0.8431776,Ambiguous
8,0.005063408,0.994619,Chromosome
89,0.77676094,0.28825352,Plasmid
63,0.82194984,0.19706443,Plasmid
212,0.96822816,0.24723446,Plasmid
179,0.90484184,0.106669866,Plasmid
180,0.9328139,0.11343512,Plasmid
172,0.91252977,0.68687725,Ambiguous
227,0.95031166,0.090673275,Plasmid
205,0.9802312,0.12019088,Plasmid
213,0.78855026,0.61469114,Ambiguous
237,0.7793782,0.27972332,Plasmid
123,0.82254624,0.22363739,Plasmid
228,0.9948211,0.9992894,Ambiguous
163,0.43250003,0.5433771,Chromosome
114,0.5891954,0.9999987,Ambiguous
99,0.24654515,0.71088815,Chromosome
256,0.85121816,0.370119,Plasmid
287,0.7457073,0.27718005,Plasmid
107,0.5424689,0.47534057,Plasmid
170,0.47804406,0.48739567,not_labelled
291,0.65758264,0.3597114,Plasmid
128,0.6824315,0.34423015,Plasmid
267,0.8856546,0.9557263,Ambiguous
96,0.71176773,0.2587571,Plasmid
106,0.893621,0.27639708,Plasmid
186,0.5168409,0.9344007,Ambiguous
155,0.67110056,0.3349612,Plasmid
125,0.82473135,0.9990339,Ambiguous
132,0.89987785,0.22148192,Plasmid
121,0.7281812,0.5517326,Ambiguous
65,0.9998192,0.0017607647,Plasmid
247,0.9952402,0.9807967,Ambiguous
195,0.720146,0.9353713,Ambiguous
226,0.9300279,0.08575,Plasmid
257,0.99382544,0.041161574,Plasmid
160,0.97278476,0.041815903,Plasmid
266,0.8713881,0.8023586,Ambiguous
116,0.6049337,0.9999739,Ambiguous
12,0.0012575034,0.99922967,Chromosome
17,0.0024535975,0.9979457,Chromosome
20,0.002827524,0.99643975,Chromosome
21,0.027387422,0.9757087,Chromosome
249,0.7852674,0.97117496,Ambiguous
191,0.9776138,0.09320224,Plasmid
90,0.92009,0.085653715,Plasmid
73,0.94553554,0.08270261,Plasmid
156,0.76572824,0.9180338,Ambiguous
216,0.76392967,0.53632647,Ambiguous
224,0.9195219,0.9562496,Ambiguous
298,0.7177609,0.41389382,Plasmid
253,0.64794916,0.47907975,Plasmid
258,0.9790484,0.111102656,Plasmid
133,0.948065,0.06868758,Plasmid
148,0.89712435,0.1872774,Plasmid
279,0.8079664,0.61696666,Ambiguous
255,0.90979487,0.93036264,Ambiguous
100,0.052543536,0.9997067,Chromosome
300,0.0024757804,0.9995233,Chromosome
110,0.9751183,0.04039926,Plasmid
183,0.66067547,0.7104548,Ambiguous
122,0.9100578,0.21964279,Plasmid
158,0.936849,0.1921982,Plasmid
142,0.9138241,0.9869977,Ambiguous
62,0.15272512,0.857212,Chromosome
71,0.12019526,0.88515556,Chromosome
82,0.10557463,0.90022516,Chromosome
14,0.0049488875,0.99546814,Chromosome
77,0.46362162,0.5130658,Chromosome
126,0.51785904,0.45868924,Plasmid
55,0.04969545,0.95420283,Chromosome
27,0.31578505,0.66674834,Chromosome
48,0.032080717,0.9705208,Chromosome
162,0.45108443,0.5140419,Chromosome
168,0.7623275,0.2668164,Plasmid
35,0.0709871,0.9362323,Chromosome
178,0.9676646,0.8348281,Ambiguous
105,0.63734883,0.39670852,Plasmid
147,0.44412157,0.52059436,Chromosome
118,0.91087556,0.99956566,Ambiguous
9,6.8667134e-05,0.9999583,Chromosome
47,0.016951935,0.9805235,Chromosome
290,0.22893482,0.97953725,Chromosome
202,0.62198305,0.8414316,Ambiguous
248,0.98814964,0.09741035,Plasmid
242,0.9562305,0.10506139,Plasmid
214,0.08723379,0.9986473,Chromosome
229,0.97348243,0.045033533,Plasmid
230,0.9833814,0.041407548,Plasmid
207,0.95387626,0.07538619,Plasmid
164,0.9817199,0.11582546,Plasmid
208,0.93148965,0.07850054,Plasmid
127,0.018829271,0.99959093,Chromosome
149,0.75702107,0.9722853,Ambiguous
275,0.97066396,0.29431912,Plasmid
222,0.9243185,0.107812524,Plasmid
