contig_name,plasmid_score,chromosome_score,predicted_label
97,0.65731615,0.4014958,Plasmid
72,0.7490147,0.7484193,Ambiguous
151,0.7292687,0.29678398,Plasmid
108,0.70273405,0.7548124,Ambiguous
46,0.06612249,0.9495986,Chromosome
89,0.25381833,0.6196436,Chromosome
162,0.9967024,0.007550942,Plasmid
130,0.9986517,0.008060908,Plasmid
150,0.99784255,0.006624195,Plasmid
189,1.0,0.0,Plasmid
119,1.0,0.0,Plasmid
121,0.88092536,0.20954831,Plasmid
184,1.0,0.00010854908,Plasmid
138,1.0,3.9092873e-05,Plasmid
31,0.016591256,0.99034953,Chromosome
144,0.8303055,0.9990827,Ambiguous
143,0.6924556,0.86659175,Ambiguous
3,0.0008975035,0.99920446,Chromosome
24,0.08337459,0.9013413,Chromosome
177,0.9987987,0.008286514,Plasmid
83,0.99419045,0.013645472,Plasmid
145,0.9379523,0.86618215,Ambiguous
115,0.7664604,0.2125847,Plasmid
192,1.0,0.00019037194,Plasmid
66,0.999974,0.015474032,Plasmid
186,0.999936,0.07121683,Plasmid
39,0.5180231,0.34184748,Plasmid
10,0.010081674,0.9912271,Chromosome
34,0.040628355,0.9610975,Chromosome
62,0.36741704,0.59339213,Chromosome
99,1.0,9.176084e-05,Plasmid
194,0.9999459,0.00034225543,Plasmid
188,0.999508,0.0026532828,Plasmid
105,0.9971649,0.007830142,Plasmid
104,0.9988084,0.0030225827,Plasmid
111,0.9957195,0.017920382,Plasmid
158,0.5759714,0.42564556,Plasmid
95,0.48669857,0.94965374,Chromosome
38,0.953115,0.060044866,Plasmid
114,0.996119,0.014230383,Plasmid
133,0.9244113,0.092099644,Plasmid
179,1.0,0.0,Plasmid
113,1.0,0.0,Plasmid
107,1.0,0.0,Plasmid
148,0.8832678,0.9673181,Ambiguous
55,0.10679928,0.9043485,Chromosome
178,0.8470694,0.3718019,Plasmid
67,0.23918974,0.76425594,Chromosome
43,0.586538,0.32722256,Plasmid
132,0.83572674,0.14510278,Plasmid
152,0.99835974,0.15840383,Plasmid
191,0.7909234,0.5358691,Ambiguous
161,0.6694572,0.5396661,Ambiguous
157,0.9998348,0.0016437098,Plasmid
80,0.99760747,0.007867501,Plasmid
110,0.9944508,0.011658157,Plasmid
155,0.8815652,0.13153824,Plasmid
129,0.85216516,0.5744362,Ambiguous
93,0.1592391,0.88418585,Chromosome
117,1.0,0.0,Plasmid
4,0.00014333447,0.9999106,Chromosome
21,0.02780657,0.97618765,Chromosome
137,0.68550205,0.687023,Ambiguous
195,0.772219,0.8841895,Ambiguous
146,0.77992976,0.9689075,Ambiguous
17,0.019485215,0.97373533,Chromosome
112,0.9901855,0.031695843,Plasmid
90,0.9958891,0.007775101,Plasmid
118,0.98850036,0.017742174,Plasmid
166,0.981487,0.08548078,Plasmid
135,0.9914152,0.034416676,Plasmid
75,0.96476203,0.05726705,Plasmid
183,0.9999974,0.0094959475,Plasmid
41,0.95794165,0.16109225,Plasmid
84,0.90128833,0.23881342,Plasmid
85,0.929369,0.08440108,Plasmid
176,0.9999857,0.04931854,Plasmid
123,0.92456275,0.10952583,Plasmid
141,0.9987244,0.00496954,Plasmid
