contig_name,plasmid_score,chromosome_score,predicted_label
107,0.994589,0.014194615,Plasmid
121,0.98181766,0.8389494,Ambiguous
73,0.97466487,0.2763288,Plasmid
82,0.69820493,0.26035276,Plasmid
52,0.37029755,0.53538454,Chromosome
139,0.9758009,0.99999344,Ambiguous
148,0.923678,0.9864565,Ambiguous
101,0.4083394,0.6492,Chromosome
144,0.99859697,0.99636453,Ambiguous
124,0.99905163,0.0049407156,Plasmid
62,0.3136335,0.65046376,Chromosome
56,0.94376457,0.13921027,Plasmid
23,0.01880178,0.9787654,Chromosome
78,0.98282146,0.024640456,Plasmid
24,0.011220549,0.9915038,Chromosome
102,0.99964845,0.0015395838,Plasmid
47,0.09923942,0.8781157,Chromosome
92,0.6837555,0.3877804,Plasmid
166,1.0,0.0,Plasmid
127,1.0,0.0,Plasmid
106,1.0,0.0,Plasmid
46,0.23820461,0.74752253,Chromosome
114,0.99806017,0.004060762,Plasmid
168,1.0,0.0004905751,Plasmid
96,0.22102332,0.998415,Chromosome
44,0.007772732,0.9948945,Chromosome
163,0.9943475,0.027309181,Plasmid
34,0.058297526,0.94474125,Chromosome
91,0.99899894,0.005139855,Plasmid
99,0.9396139,0.13459206,Plasmid
156,0.77891785,0.25142476,Plasmid
88,0.91784966,0.20677327,Plasmid
72,0.9988257,0.0035703327,Plasmid
167,0.99985266,0.95900404,Ambiguous
159,0.98715836,0.2912599,Plasmid
90,0.27486712,0.7194515,Chromosome
71,0.9995733,0.4717451,Plasmid
11,0.00230868,0.9916924,Chromosome
80,0.9958192,0.0065712556,Plasmid
137,0.9977558,0.0036937743,Plasmid
43,0.0012704717,0.9993555,Chromosome
136,0.59934646,0.98973453,Ambiguous
83,0.19226535,0.76679814,Chromosome
89,0.48051837,0.5998364,Chromosome
53,0.022030558,0.98636,Chromosome
164,0.7825559,0.75340337,Ambiguous
26,0.011026984,0.9851099,Chromosome
154,0.9205154,0.9962489,Ambiguous
115,0.75111735,0.2935862,Plasmid
151,0.77460146,0.9116411,Ambiguous
16,0.0057194307,0.994221,Chromosome
9,0.0013678143,0.99567753,Chromosome
17,0.004274988,0.9964419,Chromosome
140,0.6374999,0.8398028,Ambiguous
27,0.00862263,0.9940625,Chromosome
79,0.68377936,0.35299572,Plasmid
143,0.96126336,0.9661334,Ambiguous
135,0.74822843,0.73002243,Ambiguous
10,0.0020212661,0.998459,Chromosome
60,0.7814972,0.24243517,Plasmid
160,0.9999975,3.2709722e-05,Plasmid
152,0.621303,0.89384955,Ambiguous
95,0.73872054,0.4843011,Plasmid
51,0.9055165,0.25004902,Plasmid
19,0.008300437,0.96062315,Chromosome
55,0.8360294,0.36316112,Plasmid
58,0.9421861,0.31881475,Plasmid
128,0.8740862,0.25753656,Plasmid
129,0.46889845,0.9395432,Chromosome
1,7.818259e-06,0.99999297,Chromosome
20,0.021971742,0.9789684,Chromosome
149,0.79713017,0.7499416,Ambiguous
161,0.45666093,0.5703203,Chromosome
153,0.6865306,0.30059424,Plasmid
100,0.7553424,0.3337791,Plasmid
103,0.24035586,0.77279145,Chromosome
25,0.0108822975,0.9909745,Chromosome
117,0.9990202,0.0047793416,Plasmid
130,0.99933416,0.008205967,Plasmid
45,0.13090345,0.800263,Chromosome
123,0.8028688,0.23475328,Plasmid
147,1.0,5.2375015e-17,Plasmid
125,1.0,1.8028292e-19,Plasmid
146,1.0,1.8046237e-07,Plasmid
50,0.90852684,0.102675,Plasmid
61,0.37431124,0.6631618,Chromosome
70,0.9546514,0.07132914,Plasmid
65,0.71656823,0.5649117,Ambiguous
75,0.20356974,0.7800387,Chromosome
131,0.8526205,0.9135935,Ambiguous
18,0.010133931,0.98441124,Chromosome
132,0.25452444,0.999992,Chromosome
104,0.20301826,0.79445297,Chromosome
33,0.02185262,0.98304075,Chromosome
22,0.00042919637,0.9994764,Chromosome
13,0.0018160172,0.99849284,Chromosome
29,0.0061624995,0.9950223,Chromosome
41,0.014221549,0.9862438,Chromosome
54,0.0020715904,0.9986467,Chromosome
30,0.012188,0.9759,Chromosome
12,0.0008983069,0.9969502,Chromosome
15,0.0035361936,0.99660033,Chromosome
42,0.12875013,0.860515,Chromosome
76,0.9886645,0.029607637,Plasmid
165,0.9999999,0.0023417806,Plasmid
14,0.0019637425,0.9982595,Chromosome
66,0.07516233,0.92555505,Chromosome
141,0.9831866,0.059827555,Plasmid
98,0.9221724,0.10494425,Plasmid
113,0.56548727,0.44751605,Plasmid
157,0.9999753,0.9999591,Ambiguous
68,0.9848899,0.20383164,Plasmid
49,0.78084904,0.45501825,Plasmid
31,0.011179411,0.9762582,Chromosome
93,0.6683348,0.4830903,Plasmid
110,0.99987113,0.0008961645,Plasmid
105,0.8221662,0.5959637,Ambiguous
86,0.79180175,0.22266866,Plasmid
134,0.83374757,0.8725668,Ambiguous
67,0.69039506,0.32220435,Plasmid
59,0.18398304,0.79360723,Chromosome
6,0.0004988254,0.99953747,Chromosome
118,0.6716333,0.4001031,Plasmid
8,0.00013515777,0.9998982,Chromosome
36,0.017790902,0.98445255,Chromosome
64,0.1711017,0.8257532,Chromosome
126,0.9734822,0.04075356,Plasmid
138,0.99960524,0.0053838342,Plasmid
122,0.99993014,0.00018228992,Plasmid
133,0.98563206,0.023853756,Plasmid
85,0.9999807,0.00059245893,Plasmid
5,0.0005465528,0.99896884,Chromosome
145,0.9972728,0.0054950644,Plasmid
69,0.37448967,0.6194739,Chromosome
3,0.00027624166,0.99977034,Chromosome
109,0.99990344,0.0006269753,Plasmid
77,0.23274975,0.6382581,Chromosome
155,0.7995832,0.21089292,Plasmid
48,0.53723526,0.45179954,Plasmid
112,0.7712881,0.29623598,Plasmid
111,0.9985964,0.0027446223,Plasmid
28,0.027145755,0.9721601,Chromosome
39,0.08781235,0.92391557,Chromosome
158,0.9998636,0.94476587,Ambiguous
7,0.0017325957,0.99634993,Chromosome
108,0.9075792,0.12537141,Plasmid
116,0.5868536,0.41239306,Plasmid
84,0.98910517,0.020962195,Plasmid
37,0.68886906,0.28151968,Plasmid
120,0.99973685,0.0015526961,Plasmid
119,0.53000677,0.40318143,Plasmid
32,0.024150625,0.97920185,Chromosome
57,0.5089224,0.48130637,Plasmid
63,0.99756974,0.0058278777,Plasmid
4,0.000107862106,0.9997938,Chromosome
142,0.7672391,0.25146005,Plasmid
81,0.9999492,0.0007764535,Plasmid
21,0.0009133758,0.99888366,Chromosome
162,0.48388785,0.5696175,Chromosome
38,0.0006636107,0.9993925,Chromosome
2,8.740672e-07,0.99999905,Chromosome
97,1.0,8.7448955e-34,Plasmid
40,0.03649374,0.9655943,Chromosome
150,0.69172,0.367233,Plasmid
87,0.9999603,0.0009741241,Plasmid
35,0.681808,0.42679757,Plasmid
94,0.94954026,0.114061035,Plasmid
