contig_name,plasmid_score,chromosome_score,predicted_label
106,0.8502337,0.17352906,Plasmid
70,0.8651127,0.16636127,Plasmid
195,0.9997589,0.06194771,Plasmid
121,0.9619503,0.23524877,Plasmid
104,0.08298333,0.99790585,Chromosome
162,0.015478768,0.99339455,Chromosome
145,0.016317021,0.9971802,Chromosome
233,0.9187424,0.71459925,Ambiguous
133,0.80682105,0.27665496,Plasmid
132,0.77286345,0.27305216,Plasmid
224,0.7627799,0.6645408,Ambiguous
108,0.0052344594,0.9999018,Chromosome
167,0.9792219,0.1376986,Plasmid
84,0.91909975,0.09994304,Plasmid
102,0.9120121,0.102750584,Plasmid
157,0.9862977,0.99680734,Ambiguous
179,0.86698866,0.6155519,Ambiguous
192,0.72223926,0.5555525,Ambiguous
208,0.69454235,0.31502932,Plasmid
209,0.6867583,0.31189287,Plasmid
221,0.005404334,0.99986255,Chromosome
206,0.9938585,0.06460437,Plasmid
143,0.97044164,0.048955716,Plasmid
144,0.97732645,0.043829657,Plasmid
237,0.93837744,0.32823935,Plasmid
146,0.86494297,0.6734669,Ambiguous
56,0.5948524,0.4340645,Plasmid
47,0.5455353,0.52173066,Ambiguous
163,0.19276826,0.96411884,Chromosome
235,0.9948437,0.041270345,Plasmid
210,0.020041307,0.9997441,Chromosome
231,0.5150944,0.80772394,Ambiguous
79,0.73250705,0.30791593,Plasmid
85,0.63336504,0.3674948,Plasmid
75,0.53952646,0.5370217,Ambiguous
198,0.934447,0.99357694,Ambiguous
49,0.8421219,0.20256494,Plasmid
232,0.994034,0.06458797,Plasmid
105,0.057098757,1.0,Chromosome
2,2.128853e-06,0.9999962,Chromosome
12,6.617868e-05,0.99990654,Chromosome
29,0.0021356945,0.9984611,Chromosome
161,0.9742113,0.14670154,Plasmid
120,0.8738104,0.15183501,Plasmid
19,0.00016539945,0.99991214,Chromosome
213,0.09785696,0.93120414,Chromosome
214,0.105182454,0.9751374,Chromosome
218,0.6642222,0.38623142,Plasmid
87,0.75726545,0.7515346,Ambiguous
16,0.0018043296,0.99867225,Chromosome
165,0.7513494,0.24412902,Plasmid
18,0.00018526937,0.9998838,Chromosome
184,0.9905635,0.056466274,Plasmid
173,0.9869076,0.03370387,Plasmid
39,0.021012187,0.97610587,Chromosome
21,0.0021981,0.9981943,Chromosome
245,0.90883267,0.77451664,Ambiguous
136,0.93695104,0.72087353,Ambiguous
215,0.9962909,0.024930207,Plasmid
177,0.97815156,0.03356171,Plasmid
196,0.99321437,0.03767916,Plasmid
227,0.98457724,0.041340277,Plasmid
57,0.48078224,0.41614726,not_labelled
172,0.99878603,0.0084630465,Plasmid
160,0.9961265,0.0094566895,Plasmid
159,0.99566805,0.009814108,Plasmid
140,0.96137774,0.66155267,Ambiguous
51,0.09283692,0.9355953,Chromosome
125,0.30753717,0.98905087,Chromosome
188,0.9058694,0.845372,Ambiguous
129,0.8042301,0.9906452,Ambiguous
11,0.0008753376,0.9994784,Chromosome
46,0.083085805,0.92888427,Chromosome
176,0.9951414,0.015324871,Plasmid
230,1.0,1.2036352e-05,Plasmid
103,1.0,2.0337644e-05,Plasmid
101,0.99999976,0.00013609538,Plasmid
149,0.6740395,0.8355418,Ambiguous
54,0.35332742,0.6662563,Chromosome
69,0.44372967,0.54962784,Chromosome
60,0.9998153,0.0017209804,Plasmid
191,0.86008114,0.4784373,Plasmid
154,0.7115647,0.44092357,Plasmid
151,0.60715574,0.49049762,Plasmid
155,0.70919055,0.44235533,Plasmid
72,0.73670936,0.2842641,Plasmid
126,0.8861565,0.13773967,Plasmid
68,0.002458393,0.9987079,Chromosome
64,0.121747114,0.8839965,Chromosome
41,0.015172674,0.98855525,Chromosome
27,0.0013403128,0.9990398,Chromosome
22,0.0002062808,0.9998568,Chromosome
14,0.0002420486,0.99982893,Chromosome
5,9.019141e-05,0.9998555,Chromosome
35,0.008530615,0.994265,Chromosome
169,0.7624265,0.79350716,Ambiguous
128,0.4166957,0.502582,Chromosome
23,0.00062301505,0.9996537,Chromosome
78,0.013800154,0.99097776,Chromosome
178,0.0017844449,0.9999807,Chromosome
6,6.7624154e-05,0.9999589,Chromosome
229,0.98257196,0.15056805,Plasmid
71,0.6100792,0.3933365,Plasmid
86,0.9255897,0.07265972,Plasmid
174,0.9846428,0.035606768,Plasmid
65,0.52568537,0.4560179,Plasmid
147,0.9786879,0.106864415,Plasmid
117,0.96610504,0.060022388,Plasmid
59,0.9023356,0.100726165,Plasmid
148,0.7401057,0.9503068,Ambiguous
241,1.0,7.567437e-09,Plasmid
239,1.0,1.8783129e-07,Plasmid
100,1.0,6.623763e-07,Plasmid
92,1.0,9.246991e-08,Plasmid
187,0.81421256,0.69545805,Ambiguous
212,0.9771004,0.19639347,Plasmid
52,0.8682746,0.14605804,Plasmid
168,0.97956765,0.99995077,Ambiguous
142,0.9858277,0.9988586,Ambiguous
7,0.0014379827,0.99874735,Chromosome
81,0.4842488,0.6792974,Chromosome
94,0.55501693,0.3498489,Plasmid
97,0.542795,0.33458346,Plasmid
112,0.69656014,0.24943842,Plasmid
