contig_name,plasmid_score,chromosome_score,predicted_label
474,0.74670094,0.24247818,Plasmid
210,0.68134874,0.37410417,Plasmid
116,0.6051038,0.40247548,Plasmid
341,0.70938647,0.35755482,Plasmid
186,0.7520192,0.3927214,Plasmid
429,0.7147147,0.31739008,Plasmid
446,0.7356267,0.31451765,Plasmid
427,0.91852504,0.5727485,Ambiguous
306,0.6847517,0.35601026,Plasmid
304,0.75263554,0.37856042,Plasmid
222,0.69938064,0.38606822,Plasmid
207,0.73782855,0.38309905,Plasmid
143,0.6799983,0.38207418,Plasmid
64,0.6650508,0.39706028,Plasmid
107,0.66817063,0.3527552,Plasmid
130,0.56206375,0.42560577,Plasmid
132,0.7269815,0.3818253,Plasmid
151,0.7295414,0.39001405,Plasmid
265,0.7036906,0.3615503,Plasmid
369,0.6951307,0.34405246,Plasmid
460,0.9141789,0.5916171,Ambiguous
428,0.71710914,0.31162786,Plasmid
225,0.6864351,0.3828944,Plasmid
383,0.6956784,0.31351763,Plasmid
467,0.915912,0.9605304,Ambiguous
66,0.6674642,0.38573566,Plasmid
506,0.73637843,0.27232736,Plasmid
349,0.7439603,0.383996,Plasmid
431,0.74556047,0.3094461,Plasmid
198,0.66595733,0.36167216,Plasmid
19,0.47333172,0.45545852,not_labelled
480,0.74992454,0.37022838,Plasmid
445,0.61175954,0.79428506,Ambiguous
274,0.71552783,0.3683362,Plasmid
477,0.7237178,0.2730764,Plasmid
55,0.58348435,0.41654772,Plasmid
147,0.67694473,0.37816578,Plasmid
293,0.7107995,0.35632268,Plasmid
498,0.74182194,0.28061306,Plasmid
482,0.88557243,0.51413244,Ambiguous
174,0.6741319,0.37296474,Plasmid
394,0.74329203,0.47205395,Plasmid
32,0.14529862,0.69341046,Chromosome
49,0.28023586,0.6540609,Chromosome
58,0.7068838,0.3741302,Plasmid
67,0.62966627,0.35908362,Plasmid
134,0.6266582,0.38088453,Plasmid
158,0.6416051,0.38876075,Plasmid
181,0.6767975,0.37314177,Plasmid
229,0.6848691,0.34348363,Plasmid
231,0.73687047,0.38179561,Plasmid
246,0.6763031,0.36212134,Plasmid
264,0.7223152,0.3711667,Plasmid
276,0.7276765,0.3770601,Plasmid
277,0.68523777,0.36649638,Plasmid
278,0.6794151,0.35546783,Plasmid
284,0.6793439,0.35364047,Plasmid
288,0.8821399,0.5560279,Ambiguous
336,0.7226032,0.3698646,Plasmid
352,0.68657404,0.33795673,Plasmid
386,0.6785943,0.2942474,Plasmid
450,0.72899354,0.29293957,Plasmid
462,0.7402102,0.30627838,Plasmid
267,0.69150215,0.33650914,Plasmid
10,0.050599188,0.92851895,Chromosome
38,0.60854864,0.3571825,Plasmid
50,0.7408482,0.3733861,Plasmid
123,0.6104177,0.42789432,Plasmid
99,0.48112804,0.464629,not_labelled
172,0.6711274,0.37752646,Plasmid
493,0.9915803,0.99443614,Ambiguous
213,0.72100466,0.37350836,Plasmid
512,0.8690187,0.7313845,Ambiguous
397,0.70152926,0.34081355,Plasmid
468,0.20910887,0.8241257,Chromosome
544,0.62793505,0.39015925,Plasmid
508,0.6123352,0.42228684,Plasmid
530,0.9989692,0.99398464,Ambiguous
375,0.69963634,0.3494827,Plasmid
538,0.27192923,0.92656755,Chromosome
316,0.6799459,0.34117433,Plasmid
363,0.74554735,0.32378036,Plasmid
519,0.51379544,0.8516515,Ambiguous
