contig_name,plasmid_score,chromosome_score,predicted_label
75,0.20284708,0.95307297,Chromosome
63,0.61928654,0.892196,Ambiguous
91,0.9799667,0.113788694,Plasmid
89,0.0003597749,0.9999976,Chromosome
65,0.1552305,0.91025126,Chromosome
59,0.07572388,0.9836367,Chromosome
68,0.65042746,0.7728427,Ambiguous
74,0.95044947,0.6847068,Ambiguous
66,0.8107231,0.30261734,Plasmid
47,0.93284744,0.9998312,Ambiguous
95,0.71414167,0.3564852,Plasmid
94,0.806959,0.72128093,Ambiguous
96,0.7482696,0.3582679,Plasmid
83,0.58840066,0.9210334,Ambiguous
41,0.4899346,0.6308959,Chromosome
43,0.027739689,0.99960524,Chromosome
56,0.92146176,0.43493587,Plasmid
14,0.44124484,0.4429306,not_labelled
29,0.89891624,0.11784346,Plasmid
37,0.5594889,0.44183776,Plasmid
64,0.4925932,0.48007315,not_labelled
70,0.53297555,0.7336151,Ambiguous
102,0.69798636,0.31057134,Plasmid
32,0.12778856,0.8884597,Chromosome
48,0.6984798,0.9999918,Ambiguous
9,0.00034332258,0.9997987,Chromosome
10,0.00038923114,0.99978226,Chromosome
78,0.018994939,0.98905385,Chromosome
42,0.08886481,0.9336962,Chromosome
21,0.00038378267,0.9997781,Chromosome
4,8.868468e-05,0.9999434,Chromosome
6,3.1151398e-05,0.99998283,Chromosome
11,0.00061949855,0.9996246,Chromosome
15,0.00067944545,0.99958616,Chromosome
16,0.0009816029,0.999403,Chromosome
19,0.0013605328,0.99916923,Chromosome
20,0.001045446,0.9993456,Chromosome
73,0.00057054893,0.99999607,Chromosome
97,0.89978033,0.32661188,Plasmid
39,0.73688716,0.3396263,Plasmid
71,0.9808818,0.14360902,Plasmid
58,0.9414618,0.084712386,Plasmid
44,0.7624103,0.2582763,Plasmid
57,0.86676127,0.855393,Ambiguous
7,0.0001686378,0.99991214,Chromosome
77,0.9708604,0.15526122,Plasmid
3,0.00052012695,0.9997025,Chromosome
99,0.5212737,0.8822053,Ambiguous
79,0.3861663,0.6930335,Chromosome
12,0.002220728,0.9987495,Chromosome
51,0.44450805,0.99998736,Chromosome
52,0.0030835206,0.99995136,Chromosome
104,0.75330186,0.3416686,Plasmid
84,0.03220619,0.9961398,Chromosome
81,0.026025943,0.9995466,Chromosome
62,0.9566624,0.49809825,Plasmid
103,0.68309253,0.6817858,Ambiguous
60,0.7984501,0.86073995,Ambiguous
69,0.007884722,0.99983513,Chromosome
61,0.010935548,0.9941241,Chromosome
28,0.013996255,0.9912258,Chromosome
13,0.00017177762,0.99991596,Chromosome
8,0.0006557382,0.9996039,Chromosome
23,0.009148618,0.9950707,Chromosome
26,0.03547017,0.97438806,Chromosome
45,0.18368086,0.86308306,Chromosome
38,0.4622275,0.5975033,Chromosome
33,0.0714694,0.9428203,Chromosome
98,0.63539463,0.41513517,Plasmid
76,0.92379916,0.16372734,Plasmid
49,0.784192,0.7831145,Ambiguous
34,0.27022365,0.7626674,Chromosome
5,0.0025866171,0.9983583,Chromosome
54,0.4912383,0.5970567,Chromosome
90,0.63123274,0.7604395,Ambiguous
22,0.008782263,0.9939865,Chromosome
50,0.38268748,0.9668015,Chromosome
46,0.2379808,0.80300003,Chromosome
31,0.02243848,0.98636824,Chromosome
35,0.05287291,0.9382666,Chromosome
72,0.25569925,0.79021657,Chromosome
80,0.7370053,0.9272394,Ambiguous
87,0.06447256,0.97783434,Chromosome
93,0.8782743,0.30053332,Plasmid
105,0.9567062,0.07464958,Plasmid
101,0.9504209,0.0782633,Plasmid
25,0.7626896,0.25608236,Plasmid
53,0.78832877,0.23825923,Plasmid
85,0.48736963,0.755173,Chromosome
86,0.81645507,0.7146559,Ambiguous
100,0.8920465,0.4308513,Plasmid
88,3.70137e-05,0.99999607,Chromosome
30,0.49843985,0.5401448,Chromosome
92,0.5589106,0.9791758,Ambiguous
67,0.00014319118,0.9999989,Chromosome
17,0.0029779703,0.99853647,Chromosome
82,0.29628605,0.68430465,Chromosome
55,0.767452,0.27996805,Plasmid
18,0.07002803,0.8980718,Chromosome
40,0.65696466,0.42905238,Plasmid
1,1.4477209e-05,0.99998474,Chromosome
27,0.022093346,0.98845565,Chromosome
24,0.017625306,0.98978746,Chromosome
36,0.7056938,0.27695265,Plasmid
2,2.7859169e-06,0.99999833,Chromosome
