contig_name,plasmid_score,chromosome_score,predicted_label
180,1.0,7.2003926e-24,Plasmid
173,0.37538487,0.9366875,Chromosome
250,1.0,3.0134976e-27,Plasmid
220,1.0,3.859025e-22,Plasmid
217,0.9920586,0.06660816,Plasmid
197,0.8899314,0.16629212,Plasmid
242,0.9469733,0.33565056,Plasmid
198,0.9000864,0.1705,Plasmid
252,0.99493766,0.018295765,Plasmid
131,0.99120235,0.015089549,Plasmid
128,0.994031,0.012834348,Plasmid
172,1.0,1.24682495e-11,Plasmid
145,1.0,5.4716438e-08,Plasmid
147,0.8473403,0.99978274,Ambiguous
249,1.0,5.9086165e-25,Plasmid
240,0.96093214,0.25101048,Plasmid
121,0.9999987,1.599598e-06,Plasmid
37,0.9999964,6.039512e-06,Plasmid
103,0.99999857,1.760689e-06,Plasmid
108,0.99999845,2.6833175e-06,Plasmid
112,0.99094,0.9670639,Ambiguous
80,0.93714356,0.13727689,Plasmid
3,0.0005999411,0.99944085,Chromosome
24,0.0934877,0.8960546,Chromosome
259,1.0,2.0768011e-27,Plasmid
202,0.46355736,0.94435275,Chromosome
120,0.938623,0.99645305,Ambiguous
21,0.015915299,0.9884539,Chromosome
74,0.0909436,0.9241972,Chromosome
78,0.27548856,0.7308562,Chromosome
102,0.48874214,0.5286619,Chromosome
118,0.62934095,0.36305243,Plasmid
181,0.7891631,0.97802484,Ambiguous
238,0.98974764,0.078510515,Plasmid
87,0.24905907,0.69810396,Chromosome
111,0.62546116,0.9999933,Ambiguous
57,0.02203171,0.9759074,Chromosome
229,0.9730517,0.25012213,Plasmid
158,0.8068399,0.2038826,Plasmid
251,1.0,7.55476e-24,Plasmid
38,0.1553214,0.8474289,Chromosome
162,0.8816047,0.97546196,Ambiguous
28,0.986673,0.0170719,Plasmid
144,0.8079635,0.24956457,Plasmid
110,0.47736275,0.9901814,Chromosome
25,0.010653938,0.9936947,Chromosome
101,0.20172168,0.8476014,Chromosome
100,0.95268816,0.07134288,Plasmid
178,0.9580679,0.14451465,Plasmid
188,0.438919,0.952971,Chromosome
214,0.9644304,0.22753245,Plasmid
243,1.0,2.157003e-28,Plasmid
6,0.0013112988,0.99916136,Chromosome
53,0.014482698,0.98972476,Chromosome
222,0.45462358,0.6349893,Chromosome
157,0.93089336,0.98890734,Ambiguous
55,0.1163533,0.8588683,Chromosome
48,0.5788379,0.51619816,Ambiguous
179,0.98832625,0.09674533,Plasmid
132,0.99529773,0.02396393,Plasmid
84,0.9733287,0.035343844,Plasmid
114,0.9792869,0.8658586,Ambiguous
207,0.31471458,0.9562588,Chromosome
164,0.58978224,0.96481377,Ambiguous
124,0.5327678,0.4663325,Plasmid
119,0.994197,0.9981949,Ambiguous
117,0.6356607,0.8808039,Ambiguous
43,0.049740184,0.9583444,Chromosome
141,0.9542335,0.088095106,Plasmid
225,0.9410834,0.08095994,Plasmid
139,0.6160639,0.3831083,Plasmid
82,0.4679011,0.53443116,Chromosome
70,0.60123116,0.48056996,Plasmid
32,0.030806456,0.9772513,Chromosome
13,0.039673198,0.9639409,Chromosome
36,0.04295581,0.9577668,Chromosome
64,0.7480858,0.39888215,Plasmid
71,0.29350147,0.7047155,Chromosome
113,0.5175045,0.49085376,Plasmid
98,0.9710216,0.16330115,Plasmid
115,0.9439527,0.107841745,Plasmid
239,0.19972998,0.9667591,Chromosome
77,0.9999994,3.963768e-05,Plasmid
123,1.0,3.1592557e-05,Plasmid
109,0.5391369,0.8966474,Ambiguous
69,0.05224612,0.96760255,Chromosome
194,0.68603283,0.97906053,Ambiguous
133,1.0,8.789448e-18,Plasmid
18,0.013465184,0.99138325,Chromosome
11,0.00021093935,0.999887,Chromosome
126,0.6503055,0.99160355,Ambiguous
93,0.32635072,0.5817616,Chromosome
204,0.9668547,0.045416664,Plasmid
156,0.9612509,0.12520827,Plasmid
205,0.97998625,0.045169983,Plasmid
177,0.99981076,0.0014652063,Plasmid
27,0.9951925,0.011143993,Plasmid
187,0.46163547,0.8528578,Chromosome
127,0.51857954,0.47222644,Plasmid
96,0.15672109,0.82433164,Chromosome
75,0.6122835,0.37135416,Plasmid
65,0.43327883,0.6753653,Chromosome
54,0.07374262,0.9472412,Chromosome
44,0.0051589794,0.995999,Chromosome
30,0.018988675,0.9859553,Chromosome
176,0.9901703,0.08721086,Plasmid
86,0.04499113,0.95041263,Chromosome
95,0.26686454,0.75574964,Chromosome
129,0.9279401,0.9996928,Ambiguous
26,0.0049920375,0.99466264,Chromosome
10,0.0006747009,0.999311,Chromosome
45,0.034331378,0.9701571,Chromosome
85,0.5078853,0.50983196,Ambiguous
4,0.0007192543,0.999539,Chromosome
227,0.99989164,0.00091269764,Plasmid
175,0.9976907,0.0075819506,Plasmid
174,0.995239,0.009188948,Plasmid
185,0.8330331,0.581653,Ambiguous
221,1.0,9.8076406e-29,Plasmid
122,0.585351,0.97609496,Ambiguous
231,0.6846966,0.9411262,Ambiguous
16,0.0050766566,0.9964915,Chromosome
135,0.45496488,0.9553725,Chromosome
81,0.644184,0.86837876,Ambiguous
7,0.00090743037,0.9990891,Chromosome
1,1.128657e-05,0.99998736,Chromosome
52,0.012614931,0.98699594,Chromosome
62,0.02806005,0.970532,Chromosome
104,0.93689215,0.07228645,Plasmid
154,0.97792995,0.177083,Plasmid
258,0.97281814,0.19295089,Plasmid
90,0.8991838,0.111101314,Plasmid
182,0.897083,0.2035404,Plasmid
143,0.61632335,0.37871593,Plasmid
68,0.18702069,0.83778936,Chromosome
125,0.5328655,0.99813795,Ambiguous
167,0.99308634,0.041157275,Plasmid
196,0.5453613,0.45362934,Plasmid
116,0.89684236,0.17044975,Plasmid
134,0.8172266,0.81954813,Ambiguous
199,1.0,3.589037e-14,Plasmid
228,0.94713235,0.35323176,Plasmid
234,0.89679724,0.13306,Plasmid
235,0.93780255,0.12322836,Plasmid
169,0.42999336,0.95423985,Chromosome
159,0.9437731,0.39864665,Plasmid
94,0.41089362,0.614774,Chromosome
149,0.46044424,0.93590206,Chromosome
209,0.9789024,0.14865218,Plasmid
106,0.97150797,0.039932277,Plasmid
233,1.0,1.6753514e-20,Plasmid
168,1.0,1.0976996e-21,Plasmid
136,0.9921193,0.019531699,Plasmid
138,0.98802596,0.01948475,Plasmid
253,0.9969933,0.017493052,Plasmid
241,1.0,9.4294235e-05,Plasmid
17,0.005553542,0.9958717,Chromosome
76,0.08885783,0.9385374,Chromosome
155,0.5740227,0.48494962,Plasmid
99,0.53439933,0.99634874,Ambiguous
170,0.5224181,0.77080095,Ambiguous
35,0.011749372,0.99251574,Chromosome
2,2.2873368e-05,0.99998176,Chromosome
42,0.025486268,0.9843684,Chromosome
12,0.0020104283,0.99776816,Chromosome
15,0.0031795972,0.99794465,Chromosome
226,0.75733805,0.9629752,Ambiguous
206,1.0,1.783528e-24,Plasmid
151,0.99999845,0.008903798,Plasmid
88,1.0,8.407617e-05,Plasmid
171,0.99399793,0.039478723,Plasmid
150,0.9728406,0.058840603,Plasmid
79,0.93849343,0.06977617,Plasmid
148,0.76307285,0.96628857,Ambiguous
107,0.12608705,0.9047418,Chromosome
193,1.0,8.0929106e-22,Plasmid
247,0.98835105,0.022547912,Plasmid
248,0.99159133,0.020667693,Plasmid
183,0.6986008,0.96642494,Ambiguous
91,0.54013455,0.523774,Ambiguous
192,1.0,4.130369e-20,Plasmid
