contig_name,plasmid_score,chromosome_score,predicted_label
146,0.7277378,0.42274004,Plasmid
164,0.6216394,0.37603074,Plasmid
253,0.6431344,0.3732347,Plasmid
30,0.103234425,0.8651935,Chromosome
103,0.3787138,0.54810554,Chromosome
1,0.0005498126,0.99900585,Chromosome
312,0.6262562,0.35868734,Plasmid
323,0.6940237,0.3966924,Plasmid
110,0.6045559,0.39960068,Plasmid
585,0.73120975,0.27479848,Plasmid
465,0.57983255,0.73348314,Ambiguous
586,0.6884088,0.35588947,Plasmid
297,0.6907646,0.3803219,Plasmid
362,0.64566636,0.35317445,Plasmid
475,0.66981286,0.2976094,Plasmid
636,0.2493396,0.91840667,Chromosome
94,0.63843143,0.43576524,Plasmid
566,0.87520975,0.8367808,Ambiguous
645,0.98840463,0.9879034,Ambiguous
485,0.9938262,0.8888813,Ambiguous
639,0.9234086,0.922573,Ambiguous
576,0.81973344,0.51846826,Ambiguous
596,0.76690924,0.2998689,Plasmid
166,0.66759473,0.41957557,Plasmid
410,0.656036,0.30651936,Plasmid
622,0.70836866,0.25792098,Plasmid
506,0.5967734,0.6486516,Ambiguous
650,0.86022913,0.6209254,Ambiguous
353,0.75501806,0.5524666,Ambiguous
343,0.6513789,0.35632914,Plasmid
113,0.45629203,0.48304567,not_labelled
518,0.6697718,0.7895249,Ambiguous
88,0.48839647,0.5091605,Chromosome
202,0.6643037,0.41469902,Plasmid
373,0.6566232,0.3387652,Plasmid
286,0.667261,0.3716281,Plasmid
20,0.2418421,0.6605253,Chromosome
19,0.25996003,0.6804273,Chromosome
108,0.7133719,0.41789997,Plasmid
162,0.6166128,0.36138204,Plasmid
179,0.6251307,0.3881167,Plasmid
272,0.6250699,0.3461631,Plasmid
285,0.709812,0.3894108,Plasmid
619,0.8031459,0.47699806,Plasmid
92,0.58206964,0.3732949,Plasmid
243,0.6098272,0.36369187,Plasmid
380,0.6592519,0.3584122,Plasmid
537,0.7031049,0.27353218,Plasmid
588,0.20048249,0.9126817,Chromosome
554,0.095808856,0.9141372,Chromosome
461,0.67613214,0.3052032,Plasmid
49,0.20207028,0.74218905,Chromosome
529,0.650328,0.6341877,Ambiguous
369,0.6688405,0.3120792,Plasmid
549,0.121132724,0.9104936,Chromosome
281,0.6341409,0.32586193,Plasmid
574,0.8300143,0.7031962,Ambiguous
102,0.6401439,0.4206513,Plasmid
201,0.6536234,0.35969692,Plasmid
403,0.6796941,0.375984,Plasmid
11,0.2170751,0.6989727,Chromosome
79,0.43467394,0.5069451,Chromosome
160,0.64762235,0.38677156,Plasmid
275,0.61012423,0.35343078,Plasmid
382,0.6883008,0.2802465,Plasmid
473,0.68064654,0.2894791,Plasmid
527,0.7940774,0.36630854,Plasmid
63,0.5800738,0.39554986,Plasmid
225,0.67454827,0.39536858,Plasmid
643,0.82838005,0.53489715,Ambiguous
651,0.81642693,0.44346136,Plasmid
573,0.85479957,0.92874306,Ambiguous
570,0.5846254,0.55055356,Ambiguous
251,0.64806193,0.34440184,Plasmid
481,0.6873985,0.33444044,Plasmid
545,0.744173,0.29263142,Plasmid
504,0.99997365,0.75310504,Ambiguous
249,0.65173197,0.38584486,Plasmid
106,0.42292342,0.50821465,Chromosome
388,0.65607715,0.35948646,Plasmid
152,0.7480342,0.44082505,Plasmid
393,0.7375972,0.3858708,Plasmid
440,0.6687519,0.31111202,Plasmid
175,0.7206176,0.41476536,Plasmid
67,0.3207441,0.60826796,Chromosome
501,0.7307224,0.33428785,Plasmid
514,0.89458483,0.9629413,Ambiguous
231,0.63409895,0.37180105,Plasmid
407,0.9497852,0.9773483,Ambiguous
93,0.6015819,0.37142906,Plasmid
244,0.663838,0.36699042,Plasmid
317,0.63931197,0.35075057,Plasmid
652,0.8594015,0.63483065,Ambiguous
548,0.7918427,0.44919148,Plasmid
449,0.5709019,0.83419317,Ambiguous
553,0.6094255,0.41547796,Plasmid
634,0.9466666,0.9182869,Ambiguous
109,0.23355156,0.7851438,Chromosome
43,0.33205593,0.5911496,Chromosome
126,0.6750991,0.40040636,Plasmid
539,0.9934642,0.9998549,Ambiguous
138,0.7483511,0.42631817,Plasmid
572,0.9905385,0.6022183,Ambiguous
268,0.62642753,0.34508836,Plasmid
252,0.63216066,0.38370016,Plasmid
84,0.62370795,0.39267552,Plasmid
325,0.62283075,0.34854114,Plasmid
82,0.57800275,0.4299879,Plasmid
500,0.70121825,0.31449604,Plasmid
172,0.7452403,0.43438932,Plasmid
27,0.4643348,0.4999838,not_labelled
357,0.66197836,0.3347572,Plasmid
521,0.99426126,0.9936805,Ambiguous
647,0.78022474,0.40989637,Plasmid
188,0.7201409,0.40736103,Plasmid
436,0.70392704,0.31637427,Plasmid
411,0.86289287,0.8028331,Ambiguous
412,0.8458611,0.6665995,Ambiguous
635,0.66892904,0.46000496,Plasmid
492,0.6667812,0.8174782,Ambiguous
595,0.82022583,0.5322593,Ambiguous
