contig_name,plasmid_score,chromosome_score,predicted_label
55,0.053669214,0.9389798,Chromosome
43,0.016860534,0.9829092,Chromosome
66,0.1354522,0.85579526,Chromosome
171,0.9999969,0.9080978,Ambiguous
106,0.24113317,0.81107014,Chromosome
20,0.0067461873,0.9924831,Chromosome
39,0.031119041,0.9617282,Chromosome
192,0.5395183,0.7480034,Ambiguous
14,0.0054336623,0.9938492,Chromosome
209,0.82110715,0.97779226,Ambiguous
12,0.0054790485,0.99256176,Chromosome
188,0.900562,0.9986589,Ambiguous
167,0.2594327,0.9257447,Chromosome
2,0.00090798474,0.99886227,Chromosome
13,0.0080010565,0.9887917,Chromosome
36,0.015967198,0.98017037,Chromosome
62,0.10248415,0.88123375,Chromosome
77,0.2235447,0.7935255,Chromosome
92,0.3241465,0.70720553,Chromosome
127,0.07917729,0.98794496,Chromosome
158,0.052907377,0.9700749,Chromosome
159,0.05002337,0.9720401,Chromosome
93,0.4121983,0.6454926,Chromosome
54,0.11188195,0.8577932,Chromosome
112,0.43883944,0.5916486,Chromosome
25,0.013487378,0.98350126,Chromosome
30,0.011916212,0.9873279,Chromosome
210,0.44818544,0.77338725,Chromosome
196,0.708022,0.38283527,Plasmid
28,0.02930548,0.96272177,Chromosome
89,0.2830346,0.743103,Chromosome
128,0.4202481,0.8763809,Chromosome
87,0.33968547,0.71252054,Chromosome
90,0.4149899,0.64063394,Chromosome
79,0.27354762,0.7546913,Chromosome
56,0.07184611,0.91330194,Chromosome
191,0.041915726,0.994662,Chromosome
169,0.029902162,0.9855393,Chromosome
170,0.02733514,0.9862433,Chromosome
157,0.15979944,0.87132794,Chromosome
227,0.23477724,0.920857,Chromosome
160,0.17044133,0.8588932,Chromosome
203,0.23644738,0.9311756,Chromosome
226,0.21120551,0.9542392,Chromosome
108,0.31581935,0.729765,Chromosome
164,0.430577,0.62780684,Chromosome
198,0.665484,0.5737357,Ambiguous
116,0.91935694,0.15274298,Plasmid
215,0.98911893,0.046183098,Plasmid
182,0.9999691,0.8682355,Ambiguous
143,0.7530744,0.98447466,Ambiguous
21,0.17194124,0.82436705,Chromosome
23,0.014889366,0.9821394,Chromosome
205,0.16734853,0.94591683,Chromosome
231,0.18365751,0.9739886,Chromosome
177,0.07323225,0.9515557,Chromosome
220,0.4483099,0.9579173,Chromosome
153,0.13981393,0.9751474,Chromosome
32,0.011946635,0.98316115,Chromosome
163,0.996761,0.036220606,Plasmid
166,0.10463766,0.9841576,Chromosome
123,0.09439977,0.9477809,Chromosome
124,0.09973079,0.94567436,Chromosome
64,0.13646565,0.8602266,Chromosome
235,0.06797169,0.95522237,Chromosome
204,0.082938686,0.983976,Chromosome
199,0.82320476,0.98499346,Ambiguous
176,0.32390735,0.9340668,Chromosome
207,0.24205235,0.9325613,Chromosome
162,0.342033,0.9136086,Chromosome
172,0.35616592,0.8820334,Chromosome
179,0.28652754,0.8490733,Chromosome
155,0.8134143,0.6382154,Ambiguous
140,0.5949549,0.7116886,Ambiguous
6,0.0010502227,0.99908435,Chromosome
57,0.05255634,0.9378971,Chromosome
8,0.00082392845,0.99905354,Chromosome
110,0.41459998,0.6404567,Chromosome
95,0.60512537,0.3611031,Plasmid
200,0.98930335,0.99866235,Ambiguous
152,0.34697455,0.8396989,Chromosome
76,0.16521281,0.82683814,Chromosome
113,0.6561288,0.82479435,Ambiguous
101,0.301642,0.716403,Chromosome
193,0.3127006,0.8482075,Chromosome
118,0.48809838,0.5680602,Chromosome
84,0.48736855,0.5782793,Chromosome
184,0.2580312,0.9559421,Chromosome
53,0.039685816,0.9539984,Chromosome
190,0.50604033,0.9336368,Ambiguous
24,0.021944165,0.97228855,Chromosome
156,0.9998481,0.49842876,Plasmid
5,0.0005975375,0.99924743,Chromosome
186,0.17749006,0.95900667,Chromosome
224,0.06266423,0.9883845,Chromosome
187,0.32793882,0.893782,Chromosome
45,0.15185499,0.8184394,Chromosome
219,0.8801338,0.9331421,Ambiguous
98,0.9372779,0.11595959,Plasmid
111,0.47289693,0.6211323,Chromosome
154,0.11222369,0.91878974,Chromosome
222,0.24612562,0.90363306,Chromosome
178,0.8618815,0.9412929,Ambiguous
109,0.44613868,0.6159891,Chromosome
88,0.36444238,0.6918436,Chromosome
221,0.5177306,0.7429201,Ambiguous
65,0.121730156,0.87287456,Chromosome
60,0.49636558,0.5573587,Chromosome
136,0.48685476,0.465215,not_labelled
100,0.22907984,0.7984032,Chromosome
63,0.14616777,0.86658156,Chromosome
15,0.0028509179,0.99536574,Chromosome
47,0.034399606,0.96471155,Chromosome
51,0.3011265,0.68357736,Chromosome
233,0.4553227,0.9298291,Chromosome
102,0.47002238,0.56671154,Chromosome
37,0.12213584,0.7677335,Chromosome
119,0.39130226,0.63066787,Chromosome
49,0.030374134,0.97221845,Chromosome
232,0.9999844,0.94943845,Ambiguous
230,0.07188877,0.95079744,Chromosome
228,0.12933557,0.9776577,Chromosome
168,0.84204644,0.9335978,Ambiguous
75,0.43104175,0.64347374,Chromosome
114,0.25462765,0.77891874,Chromosome
80,0.26747507,0.7475149,Chromosome
195,0.12829389,0.9679148,Chromosome
161,0.12291911,0.9019672,Chromosome
85,0.44270396,0.60183007,Chromosome
103,0.42639557,0.64988434,Chromosome
58,0.13955875,0.8457131,Chromosome
174,0.99986005,0.49339634,Plasmid
206,0.30081958,0.83205503,Chromosome
175,0.076419756,0.98874927,Chromosome
67,0.43914777,0.60903746,Chromosome
94,0.58099747,0.4634243,Plasmid
18,0.3524413,0.58673614,Chromosome
42,0.14642912,0.81519467,Chromosome
115,0.46204194,0.6144607,Chromosome
73,0.37530336,0.64896345,Chromosome
147,0.7507267,0.7330455,Ambiguous
183,0.30598113,0.7597798,Chromosome
146,0.57243925,0.6866328,Ambiguous
137,0.03753475,0.980194,Chromosome
197,0.05411653,0.9906646,Chromosome
138,0.04393972,0.9782138,Chromosome
26,0.011581117,0.9829882,Chromosome
185,0.3117296,0.82720685,Chromosome
201,0.24255516,0.86549646,Chromosome
17,0.007808153,0.9910847,Chromosome
217,0.99127054,0.9988803,Ambiguous
212,0.99466115,0.03985971,Plasmid
4,0.0005855804,0.9992473,Chromosome
189,0.99949384,0.0070677125,Plasmid
214,0.042640027,0.99390054,Chromosome
229,0.5514554,0.5800633,Ambiguous
142,0.9961947,0.33763152,Plasmid
139,0.9975369,0.9999417,Ambiguous
223,0.83534044,0.9715028,Ambiguous
97,0.57029593,0.46109077,Plasmid
50,0.078768134,0.90715307,Chromosome
9,0.0013273964,0.99822015,Chromosome
173,0.9971027,0.025144858,Plasmid
52,0.99382967,0.019079257,Plasmid
99,0.39146078,0.66558814,Chromosome
236,0.0656629,0.9892615,Chromosome
144,0.096830554,0.9411182,Chromosome
