contig_name,plasmid_score,chromosome_score,predicted_label
474,0.7467009,0.24247822,Plasmid
210,0.6813487,0.37410417,Plasmid
116,0.6051038,0.40247548,Plasmid
341,0.70938647,0.35755485,Plasmid
186,0.7520192,0.39272144,Plasmid
429,0.7147147,0.31739014,Plasmid
446,0.73562664,0.31451765,Plasmid
427,0.91852504,0.5727485,Ambiguous
306,0.6847517,0.35601026,Plasmid
304,0.75263554,0.37856036,Plasmid
222,0.69938064,0.38606828,Plasmid
207,0.7378286,0.383099,Plasmid
143,0.67999816,0.38207424,Plasmid
64,0.66505075,0.39706033,Plasmid
107,0.66817063,0.35275522,Plasmid
130,0.56206375,0.42560577,Plasmid
132,0.72698146,0.38182533,Plasmid
151,0.7295415,0.39001402,Plasmid
265,0.70369065,0.36155024,Plasmid
369,0.6951307,0.34405243,Plasmid
460,0.9141789,0.5916171,Ambiguous
428,0.71710914,0.31162786,Plasmid
225,0.6864351,0.3828944,Plasmid
383,0.6956784,0.31351763,Plasmid
467,0.915912,0.9605304,Ambiguous
66,0.6674642,0.38573566,Plasmid
506,0.73637843,0.27232736,Plasmid
349,0.74396026,0.38399604,Plasmid
431,0.7455604,0.3094461,Plasmid
198,0.66595733,0.36167213,Plasmid
19,0.47333172,0.45545852,not_labelled
480,0.74992454,0.37022838,Plasmid
445,0.61175954,0.79428506,Ambiguous
274,0.7155279,0.3683362,Plasmid
477,0.7237178,0.2730764,Plasmid
55,0.5834843,0.41654778,Plasmid
147,0.6769447,0.3781658,Plasmid
293,0.7107996,0.35632268,Plasmid
498,0.74182194,0.28061303,Plasmid
482,0.88557243,0.51413244,Ambiguous
174,0.6741319,0.3729647,Plasmid
394,0.74329203,0.47205395,Plasmid
32,0.14529866,0.6934104,Chromosome
49,0.2802359,0.6540609,Chromosome
58,0.7068838,0.3741302,Plasmid
67,0.62966627,0.35908365,Plasmid
134,0.6266582,0.3808846,Plasmid
158,0.6416051,0.38876083,Plasmid
181,0.6767975,0.37314177,Plasmid
229,0.6848691,0.3434837,Plasmid
