contig_name,plasmid_score,chromosome_score,predicted_label
126,0.8909616,0.9998889,Ambiguous
7,0.0028790364,0.9973053,Chromosome
15,0.0005394081,0.9996879,Chromosome
55,0.047476176,0.9630858,Chromosome
89,0.711034,0.30654344,Plasmid
113,0.67858964,0.35892168,Plasmid
138,0.32545,0.663502,Chromosome
202,0.59125155,0.42145863,Plasmid
122,0.67790157,0.9956857,Ambiguous
120,0.685879,0.4230252,Plasmid
244,0.91866285,0.64494157,Ambiguous
128,0.87152356,0.9273753,Ambiguous
24,0.032455403,0.97449094,Chromosome
69,0.57156676,0.44279605,Plasmid
183,0.5960375,0.8790769,Ambiguous
117,0.15581222,0.8746617,Chromosome
86,0.55838645,0.37550798,Plasmid
134,0.9370863,0.98706555,Ambiguous
239,0.7938028,0.7477193,Ambiguous
221,0.9993507,0.22531514,Plasmid
224,0.997421,0.041588016,Plasmid
225,0.99745876,0.044152148,Plasmid
201,0.7236942,0.8713401,Ambiguous
218,0.73891854,0.36067954,Plasmid
219,0.64080304,0.87983876,Ambiguous
175,0.94953704,0.99527776,Ambiguous
143,0.67563766,0.32365012,Plasmid
125,0.41505012,0.60293543,Chromosome
74,0.65201324,0.2989084,Plasmid
29,0.007884666,0.99522865,Chromosome
11,0.0014812083,0.9988875,Chromosome
28,0.086018786,0.9212621,Chromosome
43,0.015329838,0.9901518,Chromosome
178,0.7700239,0.8586073,Ambiguous
93,0.6925375,0.3584888,Plasmid
150,0.5169817,0.4676206,Plasmid
217,0.90774727,0.5547621,Ambiguous
154,0.87820953,0.17874625,Plasmid
254,0.9603177,0.99999905,Ambiguous
176,0.86589456,0.6877318,Ambiguous
235,0.00360241,0.99951494,Chromosome
236,0.008099681,0.9993031,Chromosome
25,0.014293619,0.9847594,Chromosome
188,0.999764,0.15538324,Plasmid
91,0.9986093,0.049460698,Plasmid
99,0.99867225,0.052392256,Plasmid
131,0.9121912,0.98672926,Ambiguous
119,0.74581367,0.7591529,Ambiguous
232,0.876635,0.58366096,Ambiguous
179,0.7704068,0.26324803,Plasmid
88,0.71779174,0.31507695,Plasmid
173,0.94005173,0.3527352,Plasmid
147,0.71975887,0.97158176,Ambiguous
132,0.032711267,0.9988444,Chromosome
196,0.1953623,0.99756783,Chromosome
75,0.8614915,0.4704015,Plasmid
95,0.83410525,0.19567189,Plasmid
101,0.7714083,0.24317738,Plasmid
140,0.62621117,0.9990004,Ambiguous
14,0.001589471,0.99896777,Chromosome
17,0.0031534922,0.9978485,Chromosome
67,0.06383131,0.9395432,Chromosome
256,0.8881501,0.4670089,Plasmid
205,0.9106972,0.86788434,Ambiguous
210,0.7863411,0.3030674,Plasmid
87,0.13649142,0.89079666,Chromosome
155,0.62112737,0.48224503,Plasmid
230,0.9661491,0.36487558,Plasmid
68,0.13203593,0.89103985,Chromosome
48,0.010716548,0.9924907,Chromosome
233,0.2807003,0.9704579,Chromosome
231,0.82544255,0.7773666,Ambiguous
142,0.91137666,0.708025,Ambiguous
111,0.85160637,0.19206974,Plasmid
250,0.82712865,0.9718587,Ambiguous
245,0.7387684,0.9817453,Ambiguous
40,0.020703506,0.9846259,Chromosome
4,0.000348639,0.9997292,Chromosome
59,0.030046562,0.97620857,Chromosome
60,0.17379937,0.8281211,Chromosome
255,0.59346473,0.50340444,Ambiguous
228,0.014059245,0.9977303,Chromosome
206,0.9767344,0.9158796,Ambiguous
166,0.9205671,0.8822525,Ambiguous
129,0.13656266,0.9878736,Chromosome
63,0.018736882,0.9875967,Chromosome
144,0.82029,0.82573795,Ambiguous
71,0.22012828,0.80394274,Chromosome
105,0.7498119,0.50134915,Ambiguous
6,0.000692222,0.99935216,Chromosome
85,0.78492767,0.5035074,Ambiguous
100,0.644596,0.43117672,Plasmid
18,0.0006995968,0.9994567,Chromosome
137,0.95488346,0.99999976,Ambiguous
32,0.0062461523,0.9954774,Chromosome
208,0.6375861,0.7981677,Ambiguous
190,0.9719213,0.142464,Plasmid
214,0.94560015,0.9981744,Ambiguous
8,0.0016374899,0.99895585,Chromosome
34,0.52331126,0.54766613,Ambiguous
53,0.05607731,0.9611502,Chromosome
65,0.7451251,0.2705981,Plasmid
98,0.79610556,0.24278398,Plasmid
26,0.0042093336,0.9973302,Chromosome
151,0.94226676,0.9778252,Ambiguous
112,0.84630114,0.2313287,Plasmid
262,0.6599235,0.45003355,Plasmid
240,0.9448168,0.4781209,Plasmid
44,0.11989944,0.8963237,Chromosome
103,0.55187595,0.48854905,Plasmid
121,0.65160495,0.40962073,Plasmid
12,2.1918198e-05,0.9999871,Chromosome
249,0.11194518,0.9858948,Chromosome
169,0.8974661,0.995424,Ambiguous
77,0.16424485,0.8719106,Chromosome
51,0.36867955,0.6137092,Chromosome
58,0.46202075,0.5048005,Chromosome
118,0.5537054,0.5055738,Ambiguous
184,0.29978457,0.806031,Chromosome
182,0.49438792,0.92171276,Chromosome
187,0.29623622,0.8041376,Chromosome
242,0.6012423,0.55093503,Ambiguous
246,0.5877626,0.588653,Ambiguous
226,0.6297314,0.39227265,Plasmid
104,0.7924091,0.7587615,Ambiguous
257,0.93843126,0.12083696,Plasmid
261,0.95079917,0.23120616,Plasmid
83,0.70529467,0.37165725,Plasmid
124,0.04211216,0.999019,Chromosome
41,0.21342418,0.68637574,Chromosome
139,0.44768706,0.5522772,Chromosome
215,0.8872865,0.646442,Ambiguous
211,0.964139,0.3979528,Plasmid
165,0.98752606,0.08580943,Plasmid
243,0.9181057,0.9026616,Ambiguous
171,0.9296676,0.5130461,Ambiguous
207,0.8756652,0.6751889,Ambiguous
46,0.0034296804,0.99734575,Chromosome
193,0.79950714,0.9709839,Ambiguous
145,0.96163815,0.95777607,Ambiguous
70,0.6310438,0.42884254,Plasmid
247,0.11252327,0.9478517,Chromosome
152,0.9093068,0.6931239,Ambiguous
102,0.7937606,0.22507675,Plasmid
181,0.615437,0.43333495,Plasmid
76,0.48843363,0.5353037,Chromosome
237,0.6975134,0.37217298,Plasmid
189,0.19847807,0.98092574,Chromosome
10,5.925876e-05,0.99996233,Chromosome
22,0.34004825,0.5943961,Chromosome
33,0.07596085,0.92396295,Chromosome
45,0.06666535,0.9373889,Chromosome
80,0.19413553,0.81127053,Chromosome
161,0.81455356,0.5810667,Ambiguous
203,0.77606434,0.63177454,Ambiguous
106,0.95688164,0.46069574,Plasmid
49,0.16574655,0.8616179,Chromosome
2,2.107647e-07,0.9999999,Chromosome
174,0.67951787,0.9955478,Ambiguous
