contig_name,plasmid_score,chromosome_score,predicted_label
185,0.51234174,0.9323841,Ambiguous
10,0.00016112968,0.99988353,Chromosome
14,0.010609584,0.9899393,Chromosome
1,1.2582083e-05,0.9999844,Chromosome
73,0.318915,0.7324423,Chromosome
70,0.37436107,0.6455854,Chromosome
45,0.2832691,0.7230901,Chromosome
29,0.012404155,0.9859342,Chromosome
91,0.6676497,0.5265088,Ambiguous
126,0.22569655,0.94423425,Chromosome
97,0.2572941,0.7822662,Chromosome
93,0.28006938,0.75418586,Chromosome
103,0.32083654,0.9383627,Chromosome
180,0.18395303,0.9369487,Chromosome
94,0.034462694,0.97446364,Chromosome
58,0.22538035,0.7810439,Chromosome
120,0.049213592,0.9721548,Chromosome
160,0.034148157,0.99510056,Chromosome
138,0.28743514,0.7815237,Chromosome
164,0.4104042,0.7960022,Chromosome
19,0.008288298,0.9908652,Chromosome
112,0.07444782,0.9562907,Chromosome
142,0.5026846,0.99911314,Ambiguous
100,0.29925662,0.7524209,Chromosome
115,0.8504993,0.99260837,Ambiguous
171,0.029805955,0.99620014,Chromosome
117,0.050398357,0.9729567,Chromosome
4,0.00051574234,0.9994085,Chromosome
25,0.010527297,0.9883486,Chromosome
37,0.01886398,0.9831194,Chromosome
43,0.002915657,0.9978531,Chromosome
82,0.08529595,0.93765754,Chromosome
98,0.37885967,0.93812764,Chromosome
150,0.058920667,0.9890076,Chromosome
159,0.85260826,0.29277012,Plasmid
33,0.56987184,0.59285593,Ambiguous
96,0.4019755,0.66700655,Chromosome
65,0.21282619,0.80615455,Chromosome
59,0.084148005,0.90926254,Chromosome
39,0.0950364,0.8821797,Chromosome
18,0.30771303,0.6455417,Chromosome
24,0.018904628,0.97651446,Chromosome
55,0.07337899,0.9159524,Chromosome
92,0.34021404,0.67274034,Chromosome
15,0.005438233,0.99375737,Chromosome
46,0.032926116,0.9637384,Chromosome
44,0.057537366,0.93392307,Chromosome
20,0.0069171144,0.99298483,Chromosome
130,0.111404814,0.91567993,Chromosome
158,0.13451332,0.97849506,Chromosome
75,0.3337837,0.7033505,Chromosome
90,0.37177733,0.7025251,Chromosome
23,0.013025074,0.984749,Chromosome
9,0.0011730879,0.99883467,Chromosome
56,0.09738602,0.8981628,Chromosome
79,0.25966895,0.7869629,Chromosome
77,0.99534684,0.014705784,Plasmid
155,0.44430324,0.9913257,Chromosome
38,0.019525379,0.98034793,Chromosome
51,0.049184825,0.9447983,Chromosome
124,0.9906441,0.04103574,Plasmid
139,0.058579743,0.9900309,Chromosome
153,0.20410357,0.9463786,Chromosome
137,0.08632543,0.94408154,Chromosome
136,0.16635957,0.96921366,Chromosome
121,0.23101412,0.96904916,Chromosome
134,0.2489431,0.88129675,Chromosome
109,0.64694566,0.98792833,Ambiguous
178,0.2834395,0.86040854,Chromosome
68,0.31151605,0.74652976,Chromosome
2,4.8304126e-05,0.9999337,Chromosome
151,0.2753714,0.84675866,Chromosome
42,0.114293516,0.8686323,Chromosome
119,0.21970229,0.9492555,Chromosome
182,0.54975396,0.8670894,Ambiguous
71,0.23275052,0.80164474,Chromosome
143,0.6959692,0.949059,Ambiguous
169,0.49956098,0.82558143,Chromosome
173,0.5135829,0.7480972,Ambiguous
165,0.8407463,0.9838066,Ambiguous
89,0.3855385,0.66746986,Chromosome
26,0.012496894,0.9822872,Chromosome
123,0.33106548,0.7729223,Chromosome
172,0.024418375,0.9872639,Chromosome
106,0.40719315,0.91211224,Chromosome
179,0.2158018,0.9210825,Chromosome
88,0.37755007,0.663748,Chromosome
87,0.16566671,0.89137006,Chromosome
140,0.07652062,0.98082733,Chromosome
28,0.01092647,0.9890216,Chromosome
66,0.19806099,0.80936974,Chromosome
168,0.314352,0.97684735,Chromosome
105,0.31263644,0.89827627,Chromosome
154,0.25533447,0.92688924,Chromosome
54,0.14613746,0.8499266,Chromosome
30,0.011016734,0.9850331,Chromosome
32,0.013644618,0.9838022,Chromosome
145,0.301559,0.730162,Chromosome
48,0.00906189,0.9940999,Chromosome
35,0.1137635,0.85358286,Chromosome
31,0.0073920093,0.9905325,Chromosome
36,0.025607664,0.9696405,Chromosome
64,0.14937189,0.85669863,Chromosome
57,0.095365345,0.9017112,Chromosome
152,0.4735744,0.98557925,Chromosome
69,0.42847142,0.6339139,Chromosome
110,0.19921882,0.8504991,Chromosome
111,0.20269585,0.84394234,Chromosome
148,0.2472442,0.7687943,Chromosome
149,0.39010268,0.85779744,Chromosome
47,0.089918576,0.88780504,Chromosome
133,0.7762529,0.9426903,Ambiguous
78,0.35315993,0.6930772,Chromosome
116,0.5149124,0.987867,Ambiguous
141,0.30459353,0.7394237,Chromosome
104,0.24467184,0.9601711,Chromosome
102,0.46640295,0.96454394,Chromosome
84,0.30481368,0.7400228,Chromosome
22,0.005085158,0.9943922,Chromosome
166,0.2428883,0.78684175,Chromosome
132,0.42618123,0.80894226,Chromosome
147,0.27913022,0.75032306,Chromosome
34,0.0017359399,0.9989096,Chromosome
85,0.39114228,0.715782,Chromosome
99,0.38274366,0.67104167,Chromosome
7,0.00090803107,0.99904495,Chromosome
8,0.001156836,0.9985442,Chromosome
63,0.37205005,0.6931395,Chromosome
3,0.00012869787,0.9998629,Chromosome
95,0.4123257,0.6570846,Chromosome
21,0.0077968757,0.9915679,Chromosome
144,0.9983676,0.011644041,Plasmid
161,0.19025272,0.9976707,Chromosome
13,0.0051878076,0.99332255,Chromosome
183,0.99989593,0.8420007,Ambiguous
174,0.9999598,0.876452,Ambiguous
74,0.2876608,0.7459642,Chromosome
170,0.9999901,0.8574218,Ambiguous
16,0.016081788,0.97971755,Chromosome
118,0.21399257,0.83107495,Chromosome
128,0.24854533,0.9524132,Chromosome
86,0.41819638,0.62267804,Chromosome
157,0.22518124,0.93625844,Chromosome
60,0.33336893,0.6935288,Chromosome
131,0.10993824,0.915761,Chromosome
107,0.119589604,0.9281064,Chromosome
108,0.13206512,0.9230763,Chromosome
61,0.14012727,0.86424184,Chromosome
11,0.0070785363,0.99135935,Chromosome
83,0.36265212,0.6625263,Chromosome
167,0.24722266,0.8429171,Chromosome
50,0.048178423,0.9434156,Chromosome
72,0.20889784,0.8124785,Chromosome
135,0.98563033,0.9980445,Ambiguous
62,0.6777351,0.33090124,Plasmid
49,0.48545623,0.4146367,not_labelled
113,0.12242297,0.92789924,Chromosome
114,0.11167289,0.9300783,Chromosome
175,0.48810855,0.7757355,Chromosome
53,0.44341752,0.5982061,Chromosome
76,0.22420767,0.7846287,Chromosome
52,0.12053133,0.87461925,Chromosome
162,0.13696188,0.9797861,Chromosome
6,0.00068018015,0.99917465,Chromosome
27,0.01349846,0.98439217,Chromosome
122,0.2480054,0.7866911,Chromosome
17,0.0048058145,0.9949043,Chromosome
41,0.003058022,0.99785185,Chromosome
81,0.30865127,0.7237607,Chromosome
184,0.30988595,0.71024674,Chromosome
163,0.89234304,0.35273936,Plasmid
101,0.15502734,0.873224,Chromosome
156,0.17323922,0.9367963,Chromosome
80,0.14731725,0.8699135,Chromosome
67,0.30065882,0.7509003,Chromosome
127,0.13649039,0.97684187,Chromosome
146,0.28791872,0.9873903,Chromosome
125,0.26589864,0.9357816,Chromosome
40,0.1210807,0.8497581,Chromosome
5,0.0006351089,0.999218,Chromosome
12,0.0016933372,0.9978098,Chromosome
176,0.707114,0.9293125,Ambiguous
181,0.22080891,0.9878786,Chromosome
177,0.9860707,0.9980227,Ambiguous
129,0.95812255,0.08562109,Plasmid
