contig_name,plasmid_score,chromosome_score,predicted_label
198,0.7528179,0.9934864,Ambiguous
96,0.12571463,0.8879022,Chromosome
305,0.5449712,0.6100003,Ambiguous
306,0.7531289,0.9416018,Ambiguous
267,0.9964019,0.46495828,Plasmid
113,0.100951456,0.9057687,Chromosome
170,0.36992463,0.7019531,Chromosome
272,0.5605249,0.9168701,Ambiguous
71,0.07943098,0.9321182,Chromosome
339,0.8486999,0.608201,Ambiguous
329,0.25076944,0.806284,Chromosome
27,0.008902068,0.99063617,Chromosome
278,0.97604907,0.6941018,Ambiguous
208,0.7287417,0.85011065,Ambiguous
295,0.47213376,0.650807,Chromosome
355,0.58817005,0.5551747,Ambiguous
289,0.99821067,0.028560366,Plasmid
288,0.89069754,0.85183406,Ambiguous
203,0.4284729,0.6761668,Chromosome
224,0.65504074,0.8567751,Ambiguous
206,0.86206305,0.9913101,Ambiguous
322,0.5782056,0.9044374,Ambiguous
328,0.06919938,0.9552515,Chromosome
338,0.1347534,0.9459541,Chromosome
348,0.9979055,0.015623111,Plasmid
303,0.97239923,0.21707816,Plasmid
259,0.9913599,0.58771086,Ambiguous
181,0.835144,0.18018448,Plasmid
152,0.9584229,0.056269713,Plasmid
131,0.95696634,0.058685113,Plasmid
100,0.9630237,0.0485604,Plasmid
97,0.92643994,0.08956304,Plasmid
219,0.86192733,0.76207405,Ambiguous
197,0.8831302,0.18796583,Plasmid
342,0.8343714,0.97907716,Ambiguous
351,0.92864347,0.96390224,Ambiguous
337,0.8381239,0.95585537,Ambiguous
246,0.95738757,0.22199494,Plasmid
346,0.9920202,0.095041305,Plasmid
229,0.9397079,0.08918952,Plasmid
356,0.9815493,0.12672928,Plasmid
353,0.93082285,0.1188849,Plasmid
321,0.22625193,0.9893086,Chromosome
287,0.9967121,0.99972445,Ambiguous
251,0.6082126,0.50582045,Ambiguous
227,0.9263085,0.24705121,Plasmid
146,0.504989,0.53644043,Ambiguous
123,0.30695385,0.7495769,Chromosome
122,0.9224843,0.24489741,Plasmid
89,0.09149143,0.9234155,Chromosome
18,0.0014747918,0.998395,Chromosome
11,0.0007894965,0.99923646,Chromosome
14,0.0017845538,0.99840385,Chromosome
54,0.9806253,0.08393267,Plasmid
254,0.8892584,0.34034085,Plasmid
193,0.9964946,0.07075391,Plasmid
161,0.5173168,0.9244392,Ambiguous
297,0.6795932,0.9503941,Ambiguous
124,0.995567,0.028882766,Plasmid
159,0.99460274,0.27781513,Plasmid
277,0.71760607,0.95505714,Ambiguous
360,0.9916956,0.0881757,Plasmid
330,0.9962017,0.11953455,Plasmid
196,0.6738404,0.93829554,Ambiguous
179,0.48203614,0.67532384,Chromosome
167,0.99713093,0.03230998,Plasmid
349,0.9988771,0.008374805,Plasmid
252,0.720491,0.7414378,Ambiguous
48,0.6665291,0.310981,Plasmid
226,0.82973105,0.25158522,Plasmid
216,0.4675948,0.66742486,Chromosome
310,0.57893556,0.8815834,Ambiguous
250,0.9899267,0.04870508,Plasmid
173,0.99968076,0.9994423,Ambiguous
315,0.9519624,0.6975909,Ambiguous
302,0.93168855,0.3252109,Plasmid
147,0.99669015,0.058297116,Plasmid
231,0.7994491,0.9382143,Ambiguous
275,0.9961856,0.58210206,Ambiguous
220,0.83103323,0.27689025,Plasmid
188,0.9294312,0.28474283,Plasmid
340,0.5893292,0.9058079,Ambiguous
39,0.009415466,0.9944008,Chromosome
149,0.4016987,0.6918292,Chromosome
209,0.4333773,0.6006868,Chromosome
362,0.53115845,0.7619409,Ambiguous
166,0.98654073,0.05994776,Plasmid
175,0.9755314,0.046767104,Plasmid
325,0.8654721,0.8302062,Ambiguous
85,0.060539737,0.94416463,Chromosome
