contig_name,plasmid_score,chromosome_score,predicted_label
135,0.021806434,0.9836035,Chromosome
137,0.021726055,0.9838051,Chromosome
81,0.99269,0.71581066,Ambiguous
63,0.85612035,0.16640984,Plasmid
125,0.9771906,0.9997675,Ambiguous
126,0.040511016,0.9585447,Chromosome
105,0.07071252,0.992753,Chromosome
112,0.086438514,0.95982516,Chromosome
65,0.8463668,0.18012592,Plasmid
129,0.8942365,0.44030988,Plasmid
98,0.355566,0.9999895,Chromosome
73,0.11040465,0.8711742,Chromosome
55,0.04927398,0.97018963,Chromosome
33,0.008974324,0.9951717,Chromosome
5,8.0757585e-05,0.99994516,Chromosome
10,0.00018873662,0.99975485,Chromosome
15,0.008850319,0.99433964,Chromosome
35,0.008387703,0.9950701,Chromosome
24,0.000468202,0.9997043,Chromosome
7,0.0002090088,0.9998683,Chromosome
86,0.37236878,0.9958449,Chromosome
145,0.9831571,0.17946793,Plasmid
142,0.91024417,0.92957157,Ambiguous
143,0.0003466967,0.9999957,Chromosome
149,0.00012993613,0.9999852,Chromosome
40,0.5774254,0.40947556,Plasmid
47,0.08213941,0.9145772,Chromosome
146,0.53632665,0.9307958,Ambiguous
48,0.1129373,0.9039838,Chromosome
114,0.94385344,0.7769607,Ambiguous
84,0.89622974,0.14212216,Plasmid
59,0.4827899,0.5538635,Chromosome
82,0.091840364,0.9986135,Chromosome
106,0.5572493,0.9104591,Ambiguous
19,0.004214321,0.9948338,Chromosome
36,0.0068247495,0.99561274,Chromosome
39,0.0050053466,0.99560475,Chromosome
64,0.24279258,0.71689665,Chromosome
11,5.20438e-05,0.9999665,Chromosome
136,0.060544036,0.9817483,Chromosome
16,0.00044722544,0.9997286,Chromosome
25,0.0012894088,0.9991605,Chromosome
119,0.8308148,0.97302014,Ambiguous
42,0.024837138,0.980961,Chromosome
124,0.8641384,0.83683467,Ambiguous
102,0.41043887,0.9489148,Chromosome
79,0.45269185,0.54438186,Chromosome
53,0.09803288,0.9330724,Chromosome
95,0.0094484035,0.9997713,Chromosome
132,0.96083605,0.9598971,Ambiguous
18,0.010162528,0.9905812,Chromosome
134,0.95290995,0.9761921,Ambiguous
85,0.65332144,0.8675728,Ambiguous
117,0.89139026,0.5085122,Ambiguous
44,0.008023565,0.99521834,Chromosome
61,0.5712507,0.44988978,Plasmid
109,0.9860037,0.9994653,Ambiguous
147,0.9645368,0.28726208,Plasmid
50,0.9314555,0.086721875,Plasmid
57,0.9448001,0.07908373,Plasmid
62,0.53718984,0.48589456,Plasmid
113,0.9988218,0.091504574,Plasmid
72,0.9925982,0.13159749,Plasmid
2,0.00022114736,0.9997732,Chromosome
1,3.2679816e-07,0.9999999,Chromosome
6,0.00022136718,0.99980015,Chromosome
116,0.12690713,0.88566995,Chromosome
30,0.0013330202,0.9996151,Chromosome
121,0.9172553,0.9168076,Ambiguous
148,0.14460012,0.99273175,Chromosome
103,0.5303268,0.41107148,Plasmid
76,0.48552984,0.5241107,Chromosome
66,0.55399305,0.5123456,Ambiguous
54,0.22231995,0.7974858,Chromosome
22,0.009413457,0.9923701,Chromosome
26,0.01337372,0.9877814,Chromosome
49,0.18121836,0.8403189,Chromosome
128,0.39173752,0.95202094,Chromosome
8,0.0005942242,0.9995844,Chromosome
12,0.00058341975,0.9996619,Chromosome
97,0.570771,0.999668,Ambiguous
9,0.000419093,0.9997367,Chromosome
45,0.56671584,0.433323,Plasmid
93,0.46459827,0.4563828,not_labelled
92,0.6721433,0.39060804,Plasmid
43,0.043311283,0.9513221,Chromosome
13,0.009298743,0.99026275,Chromosome
118,0.9926583,0.11812171,Plasmid
28,0.024352849,0.9768314,Chromosome
115,0.00072061416,0.9999938,Chromosome
108,0.99366814,0.062343173,Plasmid
14,1.182321e-05,0.999997,Chromosome
123,0.61252934,0.87937117,Ambiguous
51,0.043407984,0.9728046,Chromosome
91,0.6916669,0.99933606,Ambiguous
133,0.51162297,0.5015299,Ambiguous
100,0.5886006,0.48483312,Plasmid
111,0.9626689,0.4154648,Plasmid
77,0.91475344,0.115845114,Plasmid
144,0.94280136,0.29216057,Plasmid
107,0.9055953,0.23627333,Plasmid
99,0.8443308,0.20268528,Plasmid
131,0.023733433,0.98458976,Chromosome
78,0.9097124,0.11422086,Plasmid
88,0.5762669,0.90050024,Ambiguous
46,0.050942354,0.94850904,Chromosome
4,0.00010299295,0.9999356,Chromosome
94,0.009580022,0.9997626,Chromosome
80,0.9998097,0.0076865526,Plasmid
75,0.8699141,0.15039365,Plasmid
127,0.98144275,0.14759618,Plasmid
101,0.9140237,0.7219753,Ambiguous
