contig_name,plasmid_score,chromosome_score,predicted_label
208,0.16735393,0.92874473,Chromosome
228,0.9776583,0.2600913,Plasmid
199,0.98230594,0.2245665,Plasmid
16,0.0099944305,0.99266,Chromosome
25,0.014050681,0.98995274,Chromosome
64,0.067338735,0.95171237,Chromosome
174,0.42646104,0.54026455,Chromosome
98,0.22043936,0.66090924,Chromosome
108,0.8725571,0.60609204,Ambiguous
141,0.90967596,0.120336235,Plasmid
143,0.93177396,0.10948193,Plasmid
247,0.8774196,0.18317376,Plasmid
196,0.9522935,0.6015773,Ambiguous
248,0.9423035,0.22734122,Plasmid
166,0.9864522,0.06731264,Plasmid
51,0.96733105,0.048696868,Plasmid
155,0.9517098,0.06906665,Plasmid
214,0.84308726,0.73804003,Ambiguous
207,0.30445182,0.9679727,Chromosome
54,0.043760408,0.96236503,Chromosome
161,0.88964504,0.9999833,Ambiguous
42,0.017411329,0.9885699,Chromosome
191,0.82104045,0.9426222,Ambiguous
203,0.9746668,0.34454924,Plasmid
169,0.930753,0.9698861,Ambiguous
91,0.31230706,0.73478013,Chromosome
135,0.61221856,0.9026472,Ambiguous
221,0.68469673,0.38668984,Plasmid
200,0.09070587,0.99727017,Chromosome
232,0.78020835,0.7953821,Ambiguous
219,0.9201238,0.54837257,Ambiguous
204,0.8715331,0.8861326,Ambiguous
94,0.05568445,0.9620065,Chromosome
253,0.49019873,0.93881744,Chromosome
52,0.0049085277,0.99719137,Chromosome
168,0.42670938,0.60772836,Chromosome
128,0.81576496,0.9982146,Ambiguous
183,0.9618181,0.31013143,Plasmid
217,0.9881897,0.4560313,Plasmid
89,0.7699203,0.28002325,Plasmid
116,0.7816976,0.28859493,Plasmid
213,0.9730585,0.8103115,Ambiguous
131,0.7168716,0.9996245,Ambiguous
105,0.027604917,0.9805546,Chromosome
20,0.020788826,0.9812276,Chromosome
152,0.8833343,0.9576049,Ambiguous
224,0.97159654,0.6866471,Ambiguous
95,0.9066232,0.10674127,Plasmid
75,0.7883196,0.30784905,Plasmid
149,0.82663697,0.29660887,Plasmid
187,0.0768343,0.9654349,Chromosome
167,0.023054387,0.9961398,Chromosome
15,0.005677989,0.99656963,Chromosome
211,0.9727361,0.9999325,Ambiguous
226,0.051283207,0.96397835,Chromosome
140,0.5143402,0.49762854,Plasmid
250,0.98325586,0.13869937,Plasmid
193,0.93206435,0.22374962,Plasmid
210,0.92862564,0.7340576,Ambiguous
227,0.9341811,0.57345426,Ambiguous
79,0.5402536,0.48085952,Plasmid
76,0.65739506,0.40840405,Plasmid
256,0.98369426,0.16100964,Plasmid
254,0.94940615,0.9996933,Ambiguous
29,0.015746752,0.98873967,Chromosome
67,0.11060424,0.9231096,Chromosome
101,0.37709087,0.68024945,Chromosome
239,0.5557942,0.5399144,Ambiguous
251,0.4200338,0.7760019,Chromosome
234,0.44392958,0.4889544,not_labelled
139,0.9888037,0.9987224,Ambiguous
38,0.047680803,0.9370272,Chromosome
28,0.051170606,0.91377777,Chromosome
35,0.11568984,0.8604327,Chromosome
84,0.79762167,0.26470906,Plasmid
90,0.96076065,0.64870477,Ambiguous
56,0.0769394,0.98991525,Chromosome
235,0.7246372,0.9680475,Ambiguous
179,0.73017734,0.29475155,Plasmid
180,0.9562267,0.9652665,Ambiguous
19,0.9573759,0.09763883,Plasmid
115,0.71827394,0.35349715,Plasmid
125,0.7275427,0.6623803,Ambiguous
22,0.11591191,0.89552563,Chromosome
106,0.5181322,0.4925372,Plasmid
145,0.96915466,0.99999666,Ambiguous
257,0.5042784,0.8957595,Ambiguous
129,0.9102007,0.9983728,Ambiguous
82,0.25934666,0.7914117,Chromosome
132,0.9835132,0.11517832,Plasmid
171,0.9587956,0.05876338,Plasmid
178,0.83148825,0.87877023,Ambiguous
39,0.029021958,0.97475123,Chromosome
63,0.945814,0.11892578,Plasmid
7,0.001367484,0.99897087,Chromosome
24,0.014458739,0.98946,Chromosome
27,0.006099999,0.9959552,Chromosome
55,0.063579366,0.9549731,Chromosome
114,0.33911616,0.72628945,Chromosome
46,0.37659883,0.5118885,Chromosome
238,0.98399645,0.14029416,Plasmid
18,0.020714967,0.97383785,Chromosome
77,0.22333884,0.7552472,Chromosome
190,0.6896564,0.95388186,Ambiguous
198,0.4123055,0.62448394,Chromosome
202,0.047956217,0.96175987,Chromosome
32,0.0010922701,0.9993573,Chromosome
215,0.93300074,0.75560313,Ambiguous
240,0.58257914,0.94584966,Ambiguous
127,0.9255672,0.112756185,Plasmid
92,0.8795989,0.12064785,Plasmid
119,0.9359478,0.1009626,Plasmid
144,0.9586159,0.05168403,Plasmid
146,0.94073296,0.10150796,Plasmid
81,0.25629553,0.764028,Chromosome
66,0.16823421,0.85317487,Chromosome
122,0.0011004092,0.99998987,Chromosome
36,0.021721466,0.9849545,Chromosome
1,1.0201363e-06,0.99999917,Chromosome
43,0.029912917,0.9755662,Chromosome
216,0.9122144,0.93486476,Ambiguous
134,0.8638791,0.17749822,Plasmid
99,0.25700527,0.71188545,Chromosome
194,0.6046358,0.5016034,Ambiguous
159,0.9083225,0.81232536,Ambiguous
17,0.002269933,0.9969856,Chromosome
68,0.08624283,0.9280339,Chromosome
192,0.96211845,0.29306114,Plasmid
