contig_name,plasmid_score,chromosome_score,predicted_label
171,0.8032463,0.60363877,Ambiguous
263,0.9084777,0.17029606,Plasmid
44,0.028573552,0.9814354,Chromosome
228,0.7405534,0.84017056,Ambiguous
147,0.77465135,0.9445548,Ambiguous
92,1.0,8.229653e-08,Plasmid
179,0.81829524,0.7661656,Ambiguous
158,0.7128233,0.45367807,Plasmid
239,0.9032337,0.8265801,Ambiguous
248,0.93389106,0.9708136,Ambiguous
151,0.93924296,0.99801517,Ambiguous
32,0.004981466,0.99653244,Chromosome
132,0.9375223,0.99998784,Ambiguous
24,0.002195911,0.99842995,Chromosome
33,0.0059222872,0.99630165,Chromosome
127,0.99520516,0.026949465,Plasmid
65,0.036586516,0.9613771,Chromosome
41,0.008732331,0.993761,Chromosome
89,0.9984518,0.092896976,Plasmid
97,0.98478544,0.66630065,Ambiguous
133,0.9945169,0.9975134,Ambiguous
241,0.65030235,0.8836288,Ambiguous
258,0.12898786,0.962185,Chromosome
257,0.12270962,0.9638253,Chromosome
128,0.3544078,0.72303736,Chromosome
162,0.61034316,0.8840199,Ambiguous
236,0.9211311,0.16042008,Plasmid
235,0.884428,0.14461794,Plasmid
220,0.85344595,0.5509463,Ambiguous
233,0.858045,0.7395888,Ambiguous
122,0.64918,0.39386198,Plasmid
150,0.49971536,0.48800915,not_labelled
252,0.9909758,0.07288329,Plasmid
196,0.9757396,0.03707281,Plasmid
256,0.91151947,0.16851385,Plasmid
219,0.79607564,0.88906884,Ambiguous
164,0.9946367,0.023957621,Plasmid
265,0.99466115,0.01827967,Plasmid
217,0.4308732,0.9834747,Chromosome
18,0.001961484,0.9987716,Chromosome
83,0.7252719,0.59364027,Ambiguous
176,0.9178434,0.6089564,Ambiguous
141,0.56417155,0.867118,Ambiguous
190,0.82071143,0.78650254,Ambiguous
146,0.9850713,0.033508483,Plasmid
11,0.0014355294,0.9976688,Chromosome
126,0.43624803,0.5249703,Chromosome
123,0.8163647,0.37080714,Plasmid
267,0.9925454,0.995983,Ambiguous
77,0.05570521,0.9171709,Chromosome
107,0.6003146,0.5379409,Ambiguous
210,0.8651294,0.9785364,Ambiguous
244,0.12991257,0.95692766,Chromosome
225,0.998787,0.059866283,Plasmid
229,0.96982366,0.20502469,Plasmid
16,0.0010161835,0.99934834,Chromosome
111,0.743729,0.3437633,Plasmid
