contig_name,plasmid_score,chromosome_score,predicted_label
137,0.8678221,0.8902864,Ambiguous
61,0.69719094,0.35623372,Plasmid
113,0.61479115,0.40002182,Plasmid
227,0.9964044,0.02944428,Plasmid
212,0.90868694,0.47945786,Plasmid
180,0.9831404,0.85159886,Ambiguous
144,0.9299852,0.18490021,Plasmid
117,0.5557413,0.4792136,Plasmid
143,0.6174108,0.95655775,Ambiguous
240,0.98789316,0.30858052,Plasmid
181,0.6980868,0.5332059,Ambiguous
231,0.8645855,0.6853812,Ambiguous
108,0.22875163,0.78242904,Chromosome
246,0.30858654,0.9819973,Chromosome
10,0.00038548876,0.9996075,Chromosome
266,0.9564698,0.303534,Plasmid
226,0.994307,0.030925246,Plasmid
178,0.7621206,0.287645,Plasmid
150,0.9516885,0.4545857,Plasmid
245,0.9966959,0.4510723,Plasmid
281,0.9590691,0.98925775,Ambiguous
112,0.99486154,0.015931379,Plasmid
102,0.99873644,0.009014267,Plasmid
233,0.45915833,0.9044218,Chromosome
52,0.14682099,0.87660676,Chromosome
118,0.95729274,0.09432504,Plasmid
209,0.998102,0.010099974,Plasmid
105,0.9719345,0.041996237,Plasmid
55,0.09769949,0.90048957,Chromosome
235,0.04291696,0.9941532,Chromosome
124,0.10542184,0.998497,Chromosome
229,0.014256013,0.99628264,Chromosome
228,0.86897695,0.83930326,Ambiguous
197,0.7701856,0.99978155,Ambiguous
140,0.93632156,0.26295665,Plasmid
236,0.12723073,0.99454194,Chromosome
17,0.0043923096,0.99487203,Chromosome
23,0.014497481,0.9892852,Chromosome
99,0.37610662,0.6644666,Chromosome
3,0.00045147692,0.999876,Chromosome
76,0.05479467,0.95966375,Chromosome
26,0.010614546,0.9935935,Chromosome
205,0.99522495,0.013218281,Plasmid
255,0.99842525,0.013749437,Plasmid
154,0.83951277,0.9741232,Ambiguous
80,0.87116605,0.17114662,Plasmid
39,0.15043613,0.8540325,Chromosome
54,0.13422583,0.872837,Chromosome
126,0.59785616,0.419754,Plasmid
211,0.69140846,0.7015525,Ambiguous
69,0.040244333,0.9701615,Chromosome
164,0.9729538,0.99999666,Ambiguous
175,0.8059218,0.2544401,Plasmid
