contig_name,plasmid_score,chromosome_score,predicted_label
97,0.6713422,0.7636764,Ambiguous
112,0.92983717,0.23517,Plasmid
12,0.0010904507,0.9988418,Chromosome
56,0.38712075,0.9999994,Chromosome
57,0.6963266,0.7908325,Ambiguous
106,0.7005054,0.88017267,Ambiguous
45,0.5064354,0.5428549,Ambiguous
80,0.9333748,0.68967134,Ambiguous
61,0.86351395,0.21624534,Plasmid
53,0.37214872,0.9999064,Chromosome
35,0.031051246,0.97966456,Chromosome
55,0.72661006,0.79440737,Ambiguous
28,0.09292251,0.92931163,Chromosome
64,0.79988784,0.26164585,Plasmid
82,0.021499312,0.9993807,Chromosome
74,0.65837413,0.9521391,Ambiguous
109,0.03190856,0.99853635,Chromosome
117,0.023848755,0.99706763,Chromosome
60,0.44003144,0.57802963,Chromosome
115,0.48109472,0.8944311,Chromosome
114,0.86788696,0.47032633,Plasmid
67,0.92207575,0.7957021,Ambiguous
18,0.0006457068,0.99962294,Chromosome
69,0.80227286,0.79308707,Ambiguous
59,0.021903507,0.9992035,Chromosome
103,0.6672332,0.8885374,Ambiguous
1,1.991263e-06,0.99999857,Chromosome
83,0.7943294,0.75323886,Ambiguous
41,0.27790004,0.7274755,Chromosome
108,0.04348406,0.98651046,Chromosome
84,0.60611284,0.89423555,Ambiguous
24,0.009336534,0.9946557,Chromosome
62,0.7557289,0.89714825,Ambiguous
63,0.94825166,0.819363,Ambiguous
49,0.7324698,0.29382017,Plasmid
16,0.2537087,0.74826276,Chromosome
30,0.83597916,0.18025814,Plasmid
86,0.14886309,0.9653436,Chromosome
23,0.008052494,0.9951315,Chromosome
3,8.086099e-07,0.9999995,Chromosome
39,0.27323246,0.73132724,Chromosome
52,0.9715943,0.99999774,Ambiguous
17,0.02533631,0.9645278,Chromosome
110,0.68101376,0.97623616,Ambiguous
40,0.68336374,0.28970185,Plasmid
88,0.94441205,0.24308321,Plasmid
100,0.84396195,0.18362914,Plasmid
104,0.034462675,0.99645954,Chromosome
107,0.066638894,0.9780318,Chromosome
96,0.036008753,0.9993531,Chromosome
19,8.545677e-05,0.9999622,Chromosome
105,0.9366551,0.33389217,Plasmid
77,0.82313555,0.3841008,Plasmid
87,0.87176216,0.18669768,Plasmid
91,0.95417243,0.34535232,Plasmid
46,0.5082,0.5889964,Ambiguous
73,0.026517436,0.99851745,Chromosome
99,0.83188266,0.51683927,Ambiguous
54,0.38091114,0.65188056,Chromosome
113,0.4750526,0.9180824,Chromosome
76,0.3488377,0.7406557,Chromosome
68,0.4128729,0.96143526,Chromosome
31,0.010135635,0.99338865,Chromosome
85,0.88410825,0.54473335,Ambiguous
81,0.76568246,0.477682,Plasmid
79,0.3271758,0.87441176,Chromosome
70,0.35535246,0.6533413,Chromosome
32,0.22495423,0.8200182,Chromosome
48,0.018526668,0.9997658,Chromosome
95,0.26526964,0.96844393,Chromosome
58,0.9104269,0.535906,Ambiguous
75,0.88522553,0.13546382,Plasmid
15,0.0020415755,0.99883324,Chromosome
11,0.0009039953,0.9995414,Chromosome
93,0.28192288,0.8118939,Chromosome
26,0.052903913,0.9552414,Chromosome
38,0.080455676,0.93803334,Chromosome
94,0.3757257,0.86139816,Chromosome
90,0.59913033,0.9503614,Ambiguous
111,0.88964826,0.29660907,Plasmid
118,0.38209462,0.7339895,Chromosome
102,0.3753852,0.6388002,Chromosome
4,0.00018458538,0.99989855,Chromosome
66,0.0063335025,0.99674356,Chromosome
72,0.65129966,0.46012703,Plasmid
89,0.7807961,0.24633843,Plasmid
44,0.6385497,0.42290673,Plasmid
71,0.09565151,0.9490681,Chromosome
65,0.056791846,0.9897859,Chromosome
21,0.0009694568,0.9994592,Chromosome
5,1.1653549e-05,0.9999937,Chromosome
37,0.19929406,0.85189563,Chromosome
9,0.0017625953,0.9987388,Chromosome
36,0.016100239,0.9890483,Chromosome
43,0.1825044,0.83682454,Chromosome
116,0.016335737,0.9955688,Chromosome
22,0.00256028,0.9985869,Chromosome
78,0.032577083,0.99862385,Chromosome
25,0.0202756,0.9871257,Chromosome
92,0.011218782,0.99385417,Chromosome
14,0.0013549505,0.9990675,Chromosome
7,0.000114044604,0.99993575,Chromosome
8,0.0001349265,0.99992585,Chromosome
20,0.0024069028,0.9985985,Chromosome
50,0.6234613,0.36934105,Plasmid
34,0.09798131,0.9289024,Chromosome
2,1.6034378e-06,0.9999989,Chromosome
13,2.7955277e-05,0.9999875,Chromosome
29,0.10332037,0.90064496,Chromosome
51,0.17952421,0.8550115,Chromosome
47,0.24293639,0.7925532,Chromosome
10,0.0020853402,0.9986652,Chromosome
33,0.064378954,0.9497143,Chromosome
6,0.00021132446,0.9998746,Chromosome
27,0.68492764,0.288852,Plasmid
42,0.8553567,0.15960354,Plasmid
101,0.87064934,0.1766654,Plasmid
98,0.8948612,0.14807078,Plasmid
