contig_name,plasmid_score,chromosome_score,predicted_label
185,0.9679813,0.99182373,Ambiguous
129,0.8237199,0.9987037,Ambiguous
111,0.11759944,0.8944943,Chromosome
216,0.96882397,0.50337934,Ambiguous
245,0.5912907,0.90641147,Ambiguous
13,0.023326874,0.9751695,Chromosome
21,0.010849226,0.9853974,Chromosome
51,0.056885347,0.9435754,Chromosome
78,0.7389793,0.42167887,Plasmid
145,0.3611412,0.6800299,Chromosome
154,0.4138008,0.45836762,not_labelled
259,0.62830687,0.39380157,Plasmid
166,0.66847354,0.8871819,Ambiguous
99,0.57810324,0.49497542,Plasmid
235,0.98029524,0.18668398,Plasmid
140,0.7812865,0.9999739,Ambiguous
74,0.04800697,0.9670387,Chromosome
50,0.08337125,0.91812724,Chromosome
24,0.016614081,0.9859882,Chromosome
69,0.17338923,0.8850722,Chromosome
122,0.16421832,0.8774726,Chromosome
127,0.17661484,0.8754042,Chromosome
159,0.48977995,0.51131326,Chromosome
137,0.8240887,0.66345763,Ambiguous
203,0.88184243,0.69209117,Ambiguous
105,0.88971627,0.12696207,Plasmid
93,0.8051597,0.47460774,Plasmid
281,0.99998736,0.9589757,Ambiguous
144,0.7669959,0.3171299,Plasmid
220,0.89381117,0.48141825,Plasmid
234,0.8521922,0.47207794,Plasmid
171,0.8723674,0.96572345,Ambiguous
107,0.519848,0.5241615,Ambiguous
147,0.8632918,1.0,Ambiguous
189,0.7769768,0.33057946,Plasmid
188,0.7678605,0.68841636,Ambiguous
184,0.8763686,0.861447,Ambiguous
71,0.11941394,0.89752,Chromosome
274,0.8523418,0.62519515,Ambiguous
114,0.12661484,0.8470612,Chromosome
270,0.18474486,0.9681981,Chromosome
257,0.24647954,0.9267349,Chromosome
19,0.003912184,0.99738663,Chromosome
6,0.0025843137,0.99733007,Chromosome
41,0.019750945,0.97857463,Chromosome
167,0.81639665,0.98605424,Ambiguous
212,0.41350448,0.93869025,Chromosome
86,0.06239836,0.94663864,Chromosome
88,0.13923183,0.84581363,Chromosome
207,0.78254044,0.96561295,Ambiguous
160,0.9843039,0.9999944,Ambiguous
208,0.621421,0.5611434,Ambiguous
198,0.53304404,0.92213595,Ambiguous
146,0.78372663,0.717088,Ambiguous
206,0.9171731,0.988837,Ambiguous
120,0.3925458,0.9928819,Chromosome
280,0.9972071,0.051757693,Plasmid
106,0.9746017,0.05000026,Plasmid
116,0.9342728,0.16945124,Plasmid
284,0.33251774,0.94388986,Chromosome
172,0.9483114,0.9652672,Ambiguous
38,0.17634287,0.8033838,Chromosome
266,0.8578819,0.7464795,Ambiguous
211,0.80450976,0.2858957,Plasmid
148,0.5539388,0.9988839,Ambiguous
75,0.17780297,0.8500497,Chromosome
153,0.8683809,0.5443554,Ambiguous
255,0.97100866,0.4502011,Plasmid
165,0.94423115,0.29605258,Plasmid
250,0.9864465,0.1772545,Plasmid
183,0.8277518,0.875488,Ambiguous
230,0.96088946,0.998914,Ambiguous
254,0.73184854,0.41415027,Plasmid
272,0.56647074,0.7468174,Ambiguous
268,0.9368958,0.86604553,Ambiguous
57,0.81439936,0.23181234,Plasmid
214,0.8642995,0.8698195,Ambiguous
169,0.79784125,0.22734459,Plasmid
131,0.70278466,0.29711956,Plasmid
139,0.74221134,0.39571938,Plasmid
222,0.8405793,0.7883578,Ambiguous
187,0.8205662,0.7060709,Ambiguous
168,0.9676624,0.9543103,Ambiguous
36,0.08203012,0.9197179,Chromosome
79,0.2692864,0.71226025,Chromosome
205,0.9999906,0.9726763,Ambiguous
133,0.98373014,0.038295172,Plasmid
130,0.72614115,0.4461597,Plasmid
128,0.9781845,0.041199718,Plasmid
101,0.98210746,0.032221537,Plasmid
100,0.9702955,0.045745917,Plasmid
48,0.74436814,0.2390691,Plasmid
27,0.81701726,0.21510711,Plasmid
49,0.85651016,0.19544958,Plasmid
94,0.922527,0.119448714,Plasmid
118,0.98676246,0.03739952,Plasmid
121,0.98970467,0.045966543,Plasmid
173,0.9723655,0.037498567,Plasmid
213,0.9605067,0.56328475,Ambiguous
186,0.962341,0.24377741,Plasmid
226,0.80655223,0.7306241,Ambiguous
84,0.618182,0.45102304,Plasmid
14,0.008520285,0.9934802,Chromosome
30,0.53839433,0.45977092,Plasmid
52,0.15163685,0.82185346,Chromosome
58,0.045945596,0.9546382,Chromosome
59,0.09767184,0.91252285,Chromosome
60,0.10937694,0.88013655,Chromosome
70,0.6036926,0.46874583,Plasmid
123,0.36601767,0.62446785,Chromosome
